Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set
0.928,0.023,0.02,0.015,0.009,0.001,0.006,0.003,0.0,0.005,0.007,0.003,0.008,0.038,0.133,0.047,0.055,0.049,0.044,0.173,0.051,0.045,0.051,1.0,0.005,0.0,0.61,0.789,0.014,0.078,0.022,0.253,0.065,0.054,0.067,0.054,0.02,0.016,0.056,0.039
1.0,0.723,0.029,0.004,0.008,0.074,0.007,0.002,0.071,0.006,0.002,0.005,0.007,0.003,0.207,0.006,0.003,0.0,0.003,0.364,0.002,0.003,0.016,0.001,0.014,0.009,0.118,0.001,0.011,0.055,0.005,0.106,0.122,0.031,0.05,0.055,0.004,0.009,0.038,0.006
0.131,1.0,0.127,0.148,0.022,0.045,0.0,0.001,0.023,0.004,0.009,0.011,0.005,0.022,0.007,0.005,0.005,0.009,0.002,0.003,0.004,0.001,0.034,0.028,0.0,0.011,0.809,0.005,0.086,0.019,0.105,0.001,0.002,0.03,0.026,0.381,0.116,0.107,0.002,0.006
1.0,0.8,0.015,0.002,0.006,0.065,0.005,0.0,0.057,0.005,0.002,0.003,0.004,0.002,0.22,0.003,0.002,0.0,0.001,0.391,0.001,0.002,0.007,0.001,0.007,0.006,0.148,0.0,0.005,0.028,0.003,0.116,0.127,0.013,0.023,0.071,0.003,0.004,0.027,0.003
