Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Green_BBCH45,Red_BBCH45,RedEdge_BBCH45,NIR_BBCH45,DVI_BBCH45,NDVI_BBCH45,RVI_BBCH45,mSR_BBCH45,TNDVI_BBCH45,RDVI_BBCH45,SAVI_BBCH45,OSAVI_BBCH45,MSAVI2_BBCH45,gDVI_BBCH45,gNDVI_BBCH45,gRDVI_BBCH45,mSR_G_BBCH45,GSAVI_BBCH45,MGSAVI_BBCH45,NGI_BBCH45,GWDRVI_BBCH45,CI_G_BBCH45,CI_RE_BBCH45,TCARI_BBCH45,MCARI1_BBCH45,MCARI2_BBCH45,MTCARI_BBCH45,TCARIOSAVI_BBCH45,REDVI_BBCH45,NDRE_BBCH45,RERDVI_BBCH45,NNIR_BBCH45,REGNDVI_BBCH45,REWDRVI_BBCH45,MSR_RE_BBCH45,MEVI_BBCH45,RESAVI_BBCH45,MRESAVI_BBCH45,MRETVI_BBCH45,Whole_set
0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.0,0.0,0.0,0.011,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.066,0.374,0.016,0.016,0.034,0.181,0.039,0.023,0.226,0.033,0.028,0.02,0.031,0.009,0.01,0.01,0.008,0.007,0.011,0.025,0.009,0.012,0.05,0.009,0.017,0.017,0.05,0.026,0.047,0.05,0.028,0.016,0.017,0.05,0.05,0.026,0.031,0.024,0.116,0.101,0.353,0.079,0.039,0.053,0.919,0.047,0.025,1.0,0.236,0.217,0.42,0.121,0.04,0.402,0.04,0.031,0.117,0.048,0.455,0.04,0.027,0.049,0.019,0.031,0.208,0.034,0.016,0.014,0.026,0.036,0.017,0.318,0.047,0.032,0.029,0.014,0.018,0.017,0.0
0.084,0.827,0.013,0.016,0.044,0.0,0.051,0.032,0.007,0.041,0.03,0.032,0.038,0.022,0.006,0.011,0.013,0.015,0.017,0.025,0.016,0.023,0.047,0.003,0.028,0.016,0.03,0.016,0.052,0.042,0.043,0.013,0.006,0.046,0.046,0.005,0.045,0.024,0.026,0.11,0.016,0.051,0.029,0.031,0.164,0.034,0.027,0.324,0.063,0.051,0.107,0.047,0.02,0.18,0.047,0.049,0.051,0.027,1.0,0.052,0.042,0.046,0.017,0.036,0.044,0.029,0.026,0.002,0.017,0.028,0.014,0.209,0.032,0.02,0.012,0.006,0.022,0.031,0.002
1.0,0.133,0.008,0.007,0.007,0.01,0.008,0.008,0.008,0.007,0.006,0.007,0.007,0.004,0.043,0.004,0.003,0.006,0.002,0.062,0.002,0.005,0.005,0.033,0.008,0.007,0.089,0.005,0.006,0.006,0.006,0.03,0.037,0.006,0.006,0.023,0.006,0.006,0.03,0.432,0.008,0.039,0.004,0.001,0.005,0.006,0.006,0.005,0.002,0.01,0.014,0.003,0.009,0.194,0.001,0.037,0.056,0.025,0.815,0.042,0.0,0.005,0.006,0.006,0.003,0.007,0.005,0.009,0.007,0.012,0.046,0.513,0.006,0.008,0.012,0.014,0.01,0.008,0.0
