Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set
0.203,1.0,0.001,0.002,0.002,0.117,0.002,0.001,0.203,0.002,0.002,0.001,0.002,0.001,0.005,0.004,0.001,0.0,0.001,0.001,0.0,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.002,0.002,0.001,0.002,0.001,0.018,0.0
0.188,1.0,0.004,0.003,0.003,0.487,0.004,0.0,0.661,0.002,0.001,0.001,0.002,0.003,0.029,0.04,0.009,0.004,0.002,0.058,0.007,0.004,0.01,0.009,0.003,0.006,0.01,0.022,0.009,0.01,0.001,0.001,0.053,0.01,0.01,0.001,0.002,0.001,0.321,0.002
0.467,1.0,0.013,0.013,0.031,0.192,0.041,0.018,0.233,0.029,0.017,0.02,0.026,0.012,0.071,0.017,0.011,0.009,0.011,0.13,0.012,0.014,0.035,0.016,0.017,0.02,0.022,0.024,0.042,0.029,0.03,0.018,0.073,0.034,0.034,0.018,0.033,0.015,0.066,0.0
1.0,0.258,0.012,0.017,0.025,0.002,0.028,0.027,0.003,0.023,0.017,0.022,0.019,0.025,0.061,0.019,0.019,0.027,0.015,0.243,0.016,0.017,0.01,0.039,0.026,0.017,0.061,0.028,0.02,0.008,0.026,0.054,0.059,0.009,0.009,0.012,0.026,0.01,0.046,0.0
