C,Epsilon,Omega,Kernel_alignment
0.0001,100.0,0.1,0.8863474315962491
0.0001,1000.0,0.0001,0.8875973204840432
0.0001,100.0,10.0,0.895944248485672
0.1,1000.0,10.0,0.8820217497543801
0.0001,1000.0,10.0,0.8821592886563875
0.0001,1000.0,100.0,0.8843401607272786
0.1,100.0,0.01,0.8765081179652139
0.0001,10000.0,10.0,0.8991408824227474
0.0001,1000.0,0.01,0.8769117362916904
0.0001,1000.0,10.0,0.8773515723972553
