Rold,Rnew,RMSE,CVrmse,MAE
-0.13817509196218425,0.579503677189968,31.123377779951564,48.94176342858274,25.289453586517624
-0.3225761995377412,0.7791188597314127,26.63132906211603,36.08502081890399,22.321098312545374
-0.6728470347818027,0.7229860596236971,28.753311889645556,36.393313695869566,25.38386155967566
-0.9951027191051418,0.6256928427894924,50.129027746571666,41.73055093455639,45.705767930985814
-0.05090283287596553,0.902084421906559,25.616798357095803,34.218943626260476,21.29575345222203
-0.25591400462988956,0.6905053189494685,36.73980003605693,46.27172333426461,30.371155005367875
-0.4130143834569586,0.649608174258894,39.568363299525416,44.599777072088266,33.44317435284963
-0.43032147149444033,0.7608113828688601,40.854086464855214,40.84145907701187,30.60879142455859
-0.26391619124749965,0.8253224417427967,33.5601753161093,38.20974553979079,30.268306476439857
-0.6600551482534762,0.783521370146088,36.14129424473396,35.5210679809325,32.5195747638036
