C,Epsilon,Omega,Kernel_alignment
0.01,100.0,0.0001,0.7754987820191246
0.0001,10.0,0.1,0.8253729428675992
0.01,10.0,10.0,0.8150626224846456
0.0001,100.0,10.0,0.8139977950631095
0.0001,10.0,10000.0,0.7816354794782985
0.0001,10.0,1.0,0.7874246107908762
0.01,10.0,1.0,0.7864652897017643
0.0001,10.0,0.001,0.7945754189932619
0.0001,100.0,0.0001,0.7948241363413022
0.01,100.0,0.001,0.7964926299114767
