Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[8.77449969]
0,0,0,0,0,[9.30243609]
0,0,0,0,0,[9.82805415]
0,0,0,0,0,[9.5211402]
0,0,0,0,0,[7.82073438]
0,0,0,0,0,[8.88557303]
0,0,0,0,0,[8.74248361]
0,0,0,0,0,[8.27588184]
0,0,0,0,0,[8.9419643]
0,0,0,0,0,[9.34079662]
0,0,0,0,0,[12.5856661]
0,0,0,0,0,[8.25316848]
0,0,0,0,0,[15.1380892]
0,0,0,0,0,[13.51429381]
0,0,0,0,0,[10.7884912]
0,0,0,0,0,[13.12829453]
0,0,0,0,0,[10.22267676]
0,0,0,0,0,[13.22697446]
0,0,0,0,0,[13.48439776]
0,0,0,0,0,[13.38111665]
0,0,0,0,0,[13.99959703]
0,0,0,0,0,[12.24563951]
0,0,0,0,0,[16.67802127]
0,0,0,0,0,[14.61518712]
0,0,0,0,0,[15.43591155]
0,0,0,0,0,[15.8637144]
0,0,0,0,0,[15.02735203]
0,0,0,0,0,[10.25607823]
0,0,0,0,0,[12.50163045]
0,0,0,0,0,[12.59069994]
0,0,0,0,0,[19.30253742]
0,0,0,0,0,[17.43426714]
0,0,0,0,0,[16.4633659]
0,0,0,0,0,[17.8645028]
0,0,0,0,0,[16.7471347]
0,0,0,0,0,[15.14437209]
0,0,0,0,0,[17.1016112]
0,0,0,0,0,[15.38734918]
0,0,0,0,0,[16.79969153]
0,0,0,0,0,[17.02531835]
