Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[88.6241272]
0,0,0,0,0,[134.13005635]
0,0,0,0,0,[167.00321566]
0,0,0,0,0,[200.36528245]
0,0,0,0,0,[195.02996989]
0,0,0,0,0,[75.19507412]
0,0,0,0,0,[90.16201871]
0,0,0,0,0,[159.983523]
0,0,0,0,0,[88.06937512]
0,0,0,0,0,[261.09516462]
0,0,0,0,0,[105.33483221]
0,0,0,0,0,[40.50389765]
0,0,0,0,0,[310.93378588]
0,0,0,0,0,[249.56897443]
0,0,0,0,0,[211.89132172]
0,0,0,0,0,[147.06694399]
0,0,0,0,0,[110.69601128]
0,0,0,0,0,[121.66799276]
0,0,0,0,0,[125.59404941]
0,0,0,0,0,[73.09923828]
0,0,0,0,0,[158.7798451]
0,0,0,0,0,[174.39054847]
0,0,0,0,0,[284.12413971]
0,0,0,0,0,[128.504265]
0,0,0,0,0,[316.80074037]
0,0,0,0,0,[196.10297481]
0,0,0,0,0,[114.65912935]
0,0,0,0,0,[132.08640681]
0,0,0,0,0,[127.77054221]
0,0,0,0,0,[110.71884666]
0,0,0,0,0,[327.04871787]
0,0,0,0,0,[330.38752967]
0,0,0,0,0,[334.31238196]
0,0,0,0,0,[249.15296915]
0,0,0,0,0,[244.16341374]
0,0,0,0,0,[102.27720739]
0,0,0,0,0,[135.8876303]
0,0,0,0,0,[127.07670371]
0,0,0,0,0,[128.58013842]
0,0,0,0,0,[136.13676432]
