Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.4812326]
0,0,0,0,0,[0.45429856]
0,0,0,0,0,[0.4489743]
0,0,0,0,0,[0.44730784]
0,0,0,0,0,[0.45958053]
0,0,0,0,0,[0.5035016]
0,0,0,0,0,[0.51381405]
0,0,0,0,0,[0.48873337]
0,0,0,0,0,[0.48984125]
0,0,0,0,0,[0.46304999]
0,0,0,0,0,[0.49859621]
0,0,0,0,0,[0.48254092]
0,0,0,0,0,[0.49558281]
0,0,0,0,0,[0.48620946]
0,0,0,0,0,[0.47127492]
0,0,0,0,0,[0.52583325]
0,0,0,0,0,[0.54257669]
0,0,0,0,0,[0.53020948]
0,0,0,0,0,[0.52515728]
0,0,0,0,0,[0.51062583]
0,0,0,0,0,[0.47275652]
0,0,0,0,0,[0.51039423]
0,0,0,0,0,[0.47940256]
0,0,0,0,0,[0.47242488]
0,0,0,0,0,[0.50265774]
0,0,0,0,0,[0.52458408]
0,0,0,0,0,[0.539493]
0,0,0,0,0,[0.53585666]
0,0,0,0,0,[0.53337669]
0,0,0,0,0,[0.5351223]
0,0,0,0,0,[0.46167811]
0,0,0,0,0,[0.48718656]
0,0,0,0,0,[0.54671378]
0,0,0,0,0,[0.48651005]
0,0,0,0,0,[0.47625408]
0,0,0,0,0,[0.53477988]
0,0,0,0,0,[0.5031399]
0,0,0,0,0,[0.53392097]
0,0,0,0,0,[0.53340271]
0,0,0,0,0,[0.4429449]
