Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[48.15327767]
0,0,0,0,0,[80.15576819]
0,0,0,0,0,[65.64571635]
0,0,0,0,0,[70.23434007]
0,0,0,0,0,[26.14454569]
0,0,0,0,0,[-26.43160925]
0,0,0,0,0,[27.12803546]
0,0,0,0,0,[62.53020702]
0,0,0,0,0,[37.14796565]
0,0,0,0,0,[109.10448863]
0,0,0,0,0,[82.40689024]
0,0,0,0,0,[83.61652488]
0,0,0,0,0,[170.35650009]
0,0,0,0,0,[127.52185599]
0,0,0,0,0,[120.23138257]
0,0,0,0,0,[70.30059027]
0,0,0,0,0,[-6.81946804]
0,0,0,0,0,[44.41292349]
0,0,0,0,0,[47.62740431]
0,0,0,0,0,[19.94268717]
0,0,0,0,0,[137.92085925]
0,0,0,0,0,[127.28911392]
0,0,0,0,0,[154.13085842]
0,0,0,0,0,[110.03962681]
0,0,0,0,0,[152.96968796]
0,0,0,0,0,[84.87064777]
0,0,0,0,0,[34.52806956]
0,0,0,0,0,[19.39064381]
0,0,0,0,0,[45.81984943]
0,0,0,0,0,[14.26658141]
0,0,0,0,0,[172.62136977]
0,0,0,0,0,[181.53768012]
0,0,0,0,0,[140.5296838]
0,0,0,0,0,[140.76457291]
0,0,0,0,0,[166.88819985]
0,0,0,0,0,[52.76900481]
0,0,0,0,0,[41.66627388]
0,0,0,0,0,[53.21804762]
0,0,0,0,0,[49.23885067]
0,0,0,0,0,[57.54058953]
