Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.12562021]
0,0,0,0,0,[3.13863324]
0,0,0,0,0,[3.32029227]
0,0,0,0,0,[3.17529458]
0,0,0,0,0,[2.14049413]
0,0,0,0,0,[2.96211297]
0,0,0,0,0,[2.74972393]
0,0,0,0,0,[2.21592038]
0,0,0,0,0,[2.72012017]
0,0,0,0,0,[2.63354654]
0,0,0,0,0,[4.51094033]
0,0,0,0,0,[3.30712906]
0,0,0,0,0,[5.18243225]
0,0,0,0,0,[4.73243722]
0,0,0,0,0,[3.89143397]
0,0,0,0,0,[4.26930333]
0,0,0,0,0,[3.10687971]
0,0,0,0,0,[4.09459026]
0,0,0,0,0,[4.16974041]
0,0,0,0,0,[4.31329186]
0,0,0,0,0,[5.34576359]
0,0,0,0,0,[4.37471496]
0,0,0,0,0,[5.45265216]
0,0,0,0,0,[5.93769643]
0,0,0,0,0,[5.13164672]
0,0,0,0,0,[5.54960819]
0,0,0,0,0,[4.76266584]
0,0,0,0,0,[3.45041183]
0,0,0,0,0,[4.01670203]
0,0,0,0,0,[3.72673467]
0,0,0,0,0,[6.80547922]
0,0,0,0,0,[6.27233849]
0,0,0,0,0,[6.07662223]
0,0,0,0,0,[6.20081523]
0,0,0,0,0,[5.98883813]
0,0,0,0,0,[5.35229419]
0,0,0,0,0,[6.04006786]
0,0,0,0,0,[5.11791246]
0,0,0,0,0,[5.94984637]
0,0,0,0,0,[6.10459365]
