C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,100.0,0.3202725234194321
0.0001,1.0,100.0,0.32182920646101143
0.0001,1.0,10.0,0.32035788996529513
0.0001,1.0,10.0,0.3208425831237362
0.0001,1.0,100.0,0.3222526912199486
0.0001,1.0,10.0,0.308647206495223
0.0001,1.0,100.0,0.30456512006240255
0.0001,1.0,100.0,0.31925388298353213
0.0001,1.0,10.0,0.3100729716786617
0.0001,1.0,10.0,0.318315575980817
0.0001,1.0,100.0,0.31340087529101396
0.0001,1.0,100.0,0.3180756460233464
0.0001,1.0,10.0,0.31856261974197864
0.0001,1.0,10.0,0.3209579543465318
0.0001,1.0,10.0,0.31878799676665326
0.0001,1.0,100.0,0.32150502147838145
0.0001,10.0,100.0,0.30650376337047724
0.0001,1.0,100.0,0.312776182341449
0.0001,1.0,100.0,0.3207796331906885
0.0001,10.0,100.0,0.3070804237936419
0.0001,1.0,10.0,0.3109430837632252
0.0001,1.0,100.0,0.3158190724097654
0.0001,1.0,0.01,0.30678679091252653
0.0001,1.0,10.0,0.3184970859400816
0.0001,1.0,10.0,0.31062927538705287
0.001,1.0,0.1,0.3263430507855619
0.0001,1.0,10.0,0.3133470987446366
0.0001,1.0,100.0,0.31077898384783514
0.0001,1.0,100.0,0.313899948836241
0.0001,1.0,100.0,0.30587578817020045
0.0001,1.0,0.01,0.3028533369513334
0.0001,1.0,10.0,0.30149702678200635
0.0001,1.0,10.0,0.30855288081515736
0.0001,10.0,10.0,0.33776406640602696
0.0001,1.0,10.0,0.30049309730891616
0.0001,1.0,100.0,0.3322300669781276
0.0001,1.0,100.0,0.3216434918087126
0.0001,1.0,100.0,0.3225766419198991
0.0001,1.0,100.0,0.3218717031826736
0.0001,1.0,100.0,0.326729029498077
