C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,1.0,0.32397563680746544
0.0001,10.0,100.0,0.32831531028262806
0.0001,10.0,1.0,0.33806710710932764
0.0001,10.0,10.0,0.3325275876363563
0.0001,10.0,100.0,0.33267513449196756
0.0001,10.0,100.0,0.3264239193844682
0.001,10.0,100.0,0.32539883057256225
0.0001,10.0,100.0,0.33135455045828
0.001,10.0,100.0,0.3310976058690219
0.0001,10.0,100.0,0.3304875904961957
0.1,10.0,0.01,0.36124779575270227
0.001,10.0,100.0,0.36024670583183077
0.0001,10.0,100.0,0.35583660825795954
0.0001,10.0,1000.0,0.3671684423772748
0.0001,10.0,1000.0,0.36350596450927686
0.0001,10.0,100.0,0.36225620419090176
0.0001,10.0,1000.0,0.3516943965499347
0.0001,10.0,1000.0,0.3572017148021326
0.0001,10.0,1000.0,0.3579379886008447
0.0001,10.0,1000.0,0.35982540412921704
0.01,10.0,100.0,0.3498405061918364
0.01,10.0,100.0,0.3514198895398154
0.1,10.0,0.01,0.35652560055500415
0.1,10.0,1.0,0.34800257244685456
0.0001,10.0,100.0,0.3563795688684533
0.0001,10.0,100.0,0.354992610953082
0.0001,10.0,100.0,0.35572068482429614
0.1,10.0,0.0001,0.3576551468901178
0.01,10.0,100.0,0.35744403245735346
0.01,10.0,100.0,0.3573902299679328
0.1,10.0,1.0,0.3590919279965589
0.1,10.0,0.0001,0.34775201125916466
0.0001,10.0,1000.0,0.3616792991262531
0.1,10.0,0.01,0.3505624663620371
0.1,10.0,1.0,0.35207655553519157
0.0001,10.0,100.0,0.34922084741148945
0.0001,10.0,100.0,0.3478080577306718
0.0001,10.0,100.0,0.3479245904901764
0.0001,10.0,100.0,0.3472352196264156
0.0001,10.0,100.0,0.34663463591909477
