C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,100.0,0.37977353596813707
0.01,1.0,10.0,0.376200088940288
0.001,1.0,100.0,0.3838591612291581
0.0001,1.0,100.0,0.3830346779835845
0.0001,1.0,10.0,0.37955070460661433
0.0001,1.0,10.0,0.36695776655642826
0.0001,1.0,100.0,0.364518396193671
0.0001,1.0,10.0,0.3718876673032935
0.0001,1.0,10.0,0.36737541660283807
0.0001,1.0,10.0,0.3782194452195673
0.0001,1.0,100.0,0.3784057289898879
0.0001,1.0,100.0,0.3802188155675962
0.01,1.0,10.0,0.36436453193356205
0.01,1.0,10.0,0.36364554085487616
0.0001,1.0,1.0,0.3710688335095897
0.0001,1.0,10.0,0.3700750384712348
0.0001,1.0,10.0,0.3666290415174068
0.0001,1.0,100.0,0.3665072108380999
0.0001,1.0,100.0,0.36647393175452697
0.0001,1.0,10.0,0.3630258531746756
0.0001,1.0,10.0,0.36828318487146927
0.01,1.0,10.0,0.38464339112716295
0.0001,10.0,100.0,0.3455340776749649
0.0001,1.0,0.0001,0.37492328849111434
0.0001,1.0,100.0,0.37130819938322407
0.0001,1.0,10.0,0.37211407127173135
0.0001,1.0,10.0,0.3622709002717385
0.001,1.0,1.0,0.3639822751792037
0.0001,1.0,10.0,0.3661986821110924
0.0001,1.0,10.0,0.36376535116038516
0.0001,1.0,0.1,0.34786097496329593
0.0001,1.0,0.1,0.3473093954303217
0.0001,1.0,10.0,0.35958469186897457
0.0001,1.0,10.0,0.35630659097207945
0.0001,1.0,0.1,0.3518082324370588
0.001,1.0,10.0,0.367079819573283
0.0001,10.0,0.01,0.38017284247054195
0.0001,1.0,10.0,0.36725185149967615
0.0001,1.0,100.0,0.3765687483271199
0.0001,1.0,100.0,0.3812020400740758
