Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.35782982]
0,0,0,0,0,[0.23984125]
0,0,0,0,0,[0.35125906]
0,0,0,0,0,[0.33446272]
0,0,0,0,0,[0.19701092]
0,0,0,0,0,[-0.73834138]
0,0,0,0,0,[-0.95241363]
0,0,0,0,0,[-0.74154273]
0,0,0,0,0,[-0.99190323]
0,0,0,0,0,[-0.13467737]
0,0,0,0,0,[0.58916438]
0,0,0,0,0,[0.61275248]
0,0,0,0,0,[0.77993193]
0,0,0,0,0,[0.39242131]
0,0,0,0,0,[0.48438976]
0,0,0,0,0,[-0.57585796]
0,0,0,0,0,[-0.94030726]
0,0,0,0,0,[-0.70706874]
0,0,0,0,0,[-0.50699075]
0,0,0,0,0,[-0.77977695]
0,0,0,0,0,[0.64331884]
0,0,0,0,0,[0.38831153]
0,0,0,0,0,[0.75169281]
0,0,0,0,0,[0.53367736]
0,0,0,0,0,[0.7697196]
0,0,0,0,0,[-0.03792925]
0,0,0,0,0,[-0.49672555]
0,0,0,0,0,[-0.74473349]
0,0,0,0,0,[-0.84688747]
0,0,0,0,0,[-0.94188183]
0,0,0,0,0,[0.74081122]
0,0,0,0,0,[1.12550645]
0,0,0,0,0,[0.84019252]
0,0,0,0,0,[0.57538204]
0,0,0,0,0,[0.85951213]
0,0,0,0,0,[-0.53999284]
0,0,0,0,0,[-0.14254647]
0,0,0,0,0,[-0.49520373]
0,0,0,0,0,[-0.46459696]
0,0,0,0,0,[-0.01787274]
