Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.12663738]
0,0,0,0,0,[-0.36684972]
0,0,0,0,0,[-0.25417427]
0,0,0,0,0,[-0.52562525]
0,0,0,0,0,[-0.10087779]
0,0,0,0,0,[0.6904002]
0,0,0,0,0,[0.48883771]
0,0,0,0,0,[0.61926839]
0,0,0,0,0,[0.01303558]
0,0,0,0,0,[0.12715211]
0,0,0,0,0,[-0.14927457]
0,0,0,0,0,[-0.14370797]
0,0,0,0,0,[-0.35923212]
0,0,0,0,0,[-0.37311901]
0,0,0,0,0,[-0.45697737]
0,0,0,0,0,[0.51513911]
0,0,0,0,0,[0.58816799]
0,0,0,0,0,[0.28590022]
0,0,0,0,0,[0.31733438]
0,0,0,0,0,[0.22264579]
0,0,0,0,0,[-0.48121778]
0,0,0,0,0,[-0.36539379]
0,0,0,0,0,[-0.14041035]
0,0,0,0,0,[-0.31634442]
0,0,0,0,0,[-0.47660075]
0,0,0,0,0,[0.19930675]
0,0,0,0,0,[0.40482537]
0,0,0,0,0,[0.2976523]
0,0,0,0,0,[0.31505475]
0,0,0,0,0,[0.28267743]
0,0,0,0,0,[-0.39021778]
0,0,0,0,0,[0.0123578]
0,0,0,0,0,[-0.0461014]
0,0,0,0,0,[-0.15864536]
0,0,0,0,0,[-0.37484885]
0,0,0,0,0,[0.46148007]
0,0,0,0,0,[-0.21466094]
0,0,0,0,0,[0.43556633]
0,0,0,0,0,[-0.39042946]
0,0,0,0,0,[-0.36306311]
