Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.67984094]
0,0,0,0,0,[-0.84411014]
0,0,0,0,0,[0.16396608]
0,0,0,0,0,[-0.07911862]
0,0,0,0,0,[-0.83994369]
0,0,0,0,0,[-1.10326775]
0,0,0,0,0,[-1.18072155]
0,0,0,0,0,[-0.99028606]
0,0,0,0,0,[-1.01429005]
0,0,0,0,0,[-0.39612199]
0,0,0,0,0,[0.50559919]
0,0,0,0,0,[-0.24416501]
0,0,0,0,0,[0.53222211]
0,0,0,0,0,[0.14324032]
0,0,0,0,0,[0.23921388]
0,0,0,0,0,[-0.33959511]
0,0,0,0,0,[-0.80041607]
0,0,0,0,0,[-0.37460119]
0,0,0,0,0,[-0.36215799]
0,0,0,0,0,[-0.10616845]
0,0,0,0,0,[0.75225144]
0,0,0,0,0,[0.6101514]
0,0,0,0,0,[0.80957414]
0,0,0,0,0,[0.89699757]
0,0,0,0,0,[0.60802418]
0,0,0,0,0,[0.12590618]
0,0,0,0,0,[0.0884211]
0,0,0,0,0,[-1.09596202]
0,0,0,0,0,[-0.22642244]
0,0,0,0,0,[-0.63304083]
0,0,0,0,0,[0.88646888]
0,0,0,0,0,[1.0993022]
0,0,0,0,0,[0.41808777]
0,0,0,0,0,[0.86011201]
0,0,0,0,0,[0.89316757]
0,0,0,0,0,[-0.12379921]
0,0,0,0,0,[0.87854719]
0,0,0,0,0,[-0.04556481]
0,0,0,0,0,[0.36198587]
0,0,0,0,0,[0.54880736]
