C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10000.0,0.804635507215666
0.0001,10.0,10000.0,0.8006126745817626
0.0001,10.0,10000.0,0.8025851307227689
0.0001,10.0,10000.0,0.8056976648480426
0.0001,10.0,10000.0,0.8028078137789642
0.0001,10.0,10000.0,0.8035449631203098
0.0001,10.0,10000.0,0.8046579252972671
0.0001,10.0,10000.0,0.8041537041251713
0.0001,10.0,10000.0,0.803994827268655
0.0001,10.0,10000.0,0.8035534918175526
0.0001,10.0,10000.0,0.7957196158893505
0.0001,10.0,10000.0,0.7934573668964313
0.0001,10.0,1000.0,0.7929948311482291
0.0001,10.0,10000.0,0.7935939964896797
0.0001,10.0,10000.0,0.7934337805974748
0.0001,10.0,1000.0,0.8066719553495335
0.0001,10.0,10000.0,0.8057203044976341
0.0001,10.0,10000.0,0.8069430953021531
0.0001,10.0,10000.0,0.8079899798088747
0.0001,10.0,10000.0,0.8060683516653845
0.0001,10.0,1000.0,0.7985820229636912
0.001,10.0,1000.0,0.7961547373482948
0.0001,10.0,10000.0,0.7977947837497256
0.0001,10.0,10000.0,0.7970837798261363
0.0001,10.0,10000.0,0.7944962957384077
0.0001,10.0,10000.0,0.8033646041458335
0.0001,10.0,10000.0,0.8057386889510486
0.0001,10.0,10000.0,0.8048460263772259
0.0001,10.0,10000.0,0.8069229108006077
0.0001,10.0,10000.0,0.8064034122057843
0.0001,10.0,10000.0,0.7967121906750505
0.0001,10.0,10000.0,0.8073035005855758
0.0001,10.0,10000.0,0.8008405616965372
0.0001,10.0,10000.0,0.7953774295714007
0.001,10.0,1000.0,0.7959668983260125
0.0001,10.0,10000.0,0.803577535092671
0.0001,10.0,10000.0,0.8018982702592915
0.0001,10.0,10000.0,0.8033616873339618
0.0001,10.0,10000.0,0.8022187996866271
0.0001,10.0,10000.0,0.8015423724513944
