C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,0.0001,0.9906060092015705
0.01,1.0,0.0001,0.9906326413199298
0.01,1.0,0.001,0.990564598630318
0.01,1.0,0.0001,0.9905711127599781
0.01,1.0,0.0001,0.9905806926118564
0.01,1.0,0.0001,0.9910302419001407
0.0001,1.0,0.001,0.9909919228470475
0.01,1.0,0.0001,0.9910673955750963
0.0001,1.0,0.01,0.9909799464041097
0.01,1.0,0.0001,0.9906401686910413
0.0001,1.0,0.01,0.9906335090311157
0.001,1.0,0.0001,0.9907770145010514
0.0001,1.0,0.0001,0.990562909220571
0.0001,1.0,0.0001,0.9905862100416116
0.0001,1.0,0.0001,0.9905966830639659
0.01,1.0,0.001,0.9912844678682943
0.0001,1.0,0.001,0.9912738059231199
0.01,1.0,0.001,0.99089101502753
0.0001,1.0,0.001,0.9914167107199151
0.01,1.0,0.0001,0.9916995580492062
0.0001,1.0,0.0001,0.9907265693131603
0.001,1.0,0.001,0.9906437835551788
0.0001,1.0,0.001,0.9909394758754808
0.001,1.0,0.1,0.9906253652151458
0.0001,1.0,0.001,0.990836576663297
0.01,1.0,0.0001,0.9909163801219653
0.001,1.0,0.0001,0.9908801649124701
0.01,1.0,0.001,0.9908095670431951
0.01,10.0,0.0001,0.990815169184105
0.01,1.0,0.001,0.9909312947780773
0.01,10.0,0.0001,0.9909472108408645
0.0001,1.0,0.0001,0.9907621465222348
0.1,100.0,1.0,0.9907233622609057
0.01,1.0,0.0001,0.9922372301755895
0.0001,1.0,0.0001,0.9910824928706508
0.01,1.0,0.001,0.9907171839555948
0.0001,1.0,0.001,0.9907129934604695
0.01,1.0,0.0001,0.9906809324710444
0.001,1.0,0.0001,0.9907157188927745
0.01,1.0,0.0001,0.9907877294955559
