C,Epsilon,Omega,Kernel_alignment
0.1,100.0,1000.0,0.8893376855320758
0.1,100.0,1000.0,0.8906893964353216
0.1,100.0,1000.0,0.8887338456346504
0.1,100.0,100.0,0.8887969394711952
0.1,100.0,100.0,0.8864505645401787
0.1,100.0,1000.0,0.8932380747019829
0.01,10.0,10.0,0.8914169856656105
0.1,100.0,1000.0,0.890879341575775
0.1,100.0,100.0,0.8919878874996597
0.1,100.0,1000.0,0.8896915433102754
0.1,100.0,1000.0,0.884501510693908
0.1,100.0,100.0,0.8858272027223555
0.1,10.0,10.0,0.8825507671808396
0.1,100.0,100.0,0.8834823767349126
0.1,100.0,100.0,0.8840019717544185
0.1,100.0,1000.0,0.8875946236469275
0.1,10.0,10.0,0.8879629484314178
0.1,100.0,1000.0,0.8895608876237829
0.1,100.0,1000.0,0.888568080509504
0.1,100.0,1000.0,0.8886034266832709
0.1,100.0,100.0,0.8828706522905904
0.01,100.0,1000.0,0.8842864336998132
0.1,100.0,100.0,0.8826478663095464
0.1,100.0,100.0,0.8830090212720216
0.1,100.0,1000.0,0.8827572428543807
0.1,100.0,10.0,0.8852596700798977
0.1,100.0,1000.0,0.885929448892833
0.1,100.0,1000.0,0.888377526516198
0.1,100.0,1000.0,0.8879764785384844
0.1,100.0,1000.0,0.8867527516896658
0.1,100.0,100.0,0.8837659928075949
0.1,100.0,1000.0,0.8892273266099547
0.1,100.0,1000.0,0.8877172607129226
0.1,100.0,1000.0,0.8934671245770431
0.1,100.0,100.0,0.8833279650015013
0.1,100.0,100.0,0.883317418402293
0.1,100.0,1000.0,0.8830393704001184
0.1,100.0,1000.0,0.8837639917732119
0.1,100.0,1000.0,0.883557355840866
0.1,100.0,1000.0,0.883136678764329
