C,Epsilon,Omega,Kernel_alignment
0.01,1.0,0.01,0.785913571184218
0.001,1.0,0.001,0.7830536158692324
0.0001,1.0,0.001,0.7848704172521095
0.001,1.0,0.001,0.7873122475470136
0.001,10.0,1000.0,0.7850656846786326
0.001,10.0,1000.0,0.7874860669492911
0.0001,10.0,1000.0,0.7892024189316046
0.01,10.0,1000.0,0.788917485485542
0.0001,10.0,1000.0,0.7886398176227142
0.001,10.0,1000.0,0.7870613960615152
0.01,10.0,1000.0,0.7794817003055361
0.0001,10.0,1000.0,0.7784203873428517
0.0001,10.0,1000.0,0.7773378473608733
0.0001,10.0,1000.0,0.7783894011892446
0.0001,10.0,1000.0,0.7783229142543114
0.0001,10.0,1000.0,0.7917579235274836
0.001,10.0,1000.0,0.7906677365642834
0.0001,10.0,1000.0,0.790568427412469
0.0001,10.0,1000.0,0.790360787112333
0.001,10.0,1000.0,0.79181543241219
0.0001,10.0,1000.0,0.7864863256887857
0.0001,10.0,1000.0,0.7827779316717913
0.0001,10.0,1000.0,0.7825173897633335
0.1,10.0,100.0,0.7851070522368402
0.001,10.0,1000.0,0.7790894303200064
0.01,10.0,1000.0,0.7908833277124602
0.0001,10.0,1000.0,0.7910183148968823
0.01,10.0,1000.0,0.7885828205727362
0.001,10.0,1000.0,0.7913627998423274
0.0001,10.0,1000.0,0.7900785701003556
0.001,10.0,1000.0,0.7816867271716965
0.0001,10.0,1000.0,0.7850223789672296
0.01,10.0,1000.0,0.7867057020661333
0.001,10.0,1000.0,0.7812730333703315
0.0001,10.0,1000.0,0.7784379428503528
0.0001,10.0,1000.0,0.7886061105618283
0.0001,10.0,1000.0,0.7876548256017277
0.01,10.0,1000.0,0.7871032136492566
0.01,10.0,1000.0,0.7872804815768693
0.0001,10.0,1000.0,0.7866677352635802
