C,Epsilon,Omega,Kernel_alignment
0.1,10000.0,100.0,0.7775983014510419
0.1,10000.0,100.0,0.7774969404905017
0.1,10000.0,100.0,0.775353202639892
0.1,10000.0,100.0,0.7757822347124552
0.1,10000.0,100.0,0.7736216367953436
0.1,10000.0,100.0,0.7807990775837913
0.1,10000.0,100.0,0.7794734653071501
0.1,10000.0,100.0,0.7778576116935859
0.1,10000.0,100.0,0.7779307056856374
0.1,10000.0,100.0,0.7769001415269117
0.0001,10000.0,100.0,0.7666450074745321
0.1,10000.0,100.0,0.767543827052296
0.1,1000.0,100.0,0.7647180298668236
0.1,10000.0,100.0,0.7642122405563782
0.1,10000.0,100.0,0.7657118566190755
0.1,10000.0,100.0,0.7785568249626532
0.1,10000.0,100.0,0.7762901825830189
0.1,10000.0,100.0,0.7768776744581286
0.1,10000.0,100.0,0.7767022102717331
0.0001,1000.0,1000.0,0.7773567837976301
0.1,10000.0,100.0,0.7662317956751665
0.1,10000.0,100.0,0.7663676819036189
0.0001,10000.0,100.0,0.7650763928352335
0.0001,1000.0,100.0,0.7659921457758263
0.0001,10000.0,100.0,0.7640469826542794
0.0001,10000.0,100.0,0.7730947435256699
0.1,10000.0,100.0,0.7740909502317411
0.0001,10000.0,1000.0,0.7743473168755579
0.1,10000.0,100.0,0.7753418307768202
0.1,10000.0,100.0,0.7747864516266293
0.1,10000.0,100.0,0.7676658980746901
0.1,10000.0,100.0,0.7738918740902836
0.0001,10000.0,1000.0,0.7715584912994851
0.1,10000.0,100.0,0.7753412842625643
0.0001,10000.0,100.0,0.7664072920976094
0.001,10000.0,100.0,0.7699320887119864
0.1,10000.0,100.0,0.7699984273488674
0.1,10000.0,100.0,0.7697978029110703
0.1,10000.0,100.0,0.7702842290153608
0.1,10000.0,100.0,0.7700433883760862
