C,Epsilon,Omega,Kernel_alignment
0.0001,1000.0,1000.0,0.6428027619632567
0.0001,1000.0,1000.0,0.6419085042022911
0.0001,1000.0,1000.0,0.6406225212833657
0.1,1000.0,100.0,0.6430407648716114
0.0001,1000.0,100.0,0.6390622648703337
0.0001,1000.0,1000.0,0.6463818309223844
0.0001,1000.0,1000.0,0.6458968003358908
0.0001,1000.0,1000.0,0.6453788133289354
0.0001,1000.0,1000.0,0.645708251356059
0.0001,1000.0,1000.0,0.6437776272573443
0.0001,1000.0,1000.0,0.6265512801886909
0.0001,1000.0,1000.0,0.6259981970184585
0.0001,1000.0,1000.0,0.6237723188017045
0.0001,1000.0,1000.0,0.6214636093411697
0.0001,1000.0,1000.0,0.62353457371805
0.0001,1000.0,1000.0,0.6467061425855517
0.1,1000.0,100.0,0.6434139871225566
0.0001,1000.0,1000.0,0.6465636238276977
0.0001,1000.0,1000.0,0.6461102454774519
0.0001,1000.0,1000.0,0.6457582676503149
0.1,1000.0,100.0,0.6240042989908121
0.1,1000.0,0.001,0.6267282847757579
0.1,1000.0,100.0,0.6211868362916629
0.1,10000.0,10.0,0.6235470660232397
0.0001,1000.0,0.001,0.6208195959374466
0.0001,1000.0,10.0,0.6443188608846239
0.0001,1000.0,1000.0,0.6451192288172629
0.0001,1000.0,1000.0,0.644209206297358
0.0001,1000.0,1000.0,0.6462440943409311
0.0001,1000.0,1000.0,0.644192158532326
0.1,1000.0,0.1,0.6198406132586443
0.0001,1000.0,10.0,0.63144202093032
0.0001,1000.0,1000.0,0.6295328583000172
0.0001,1000.0,1000.0,0.627707341382721
0.0001,1000.0,0.001,0.6200293343086574
0.0001,1000.0,10.0,0.6416328668894651
0.0001,1000.0,1000.0,0.6398889265346959
0.0001,1000.0,10.0,0.6413783992156763
0.0001,1000.0,1000.0,0.6408564959824022
0.0001,1000.0,1000.0,0.6395261279067749
