C,Epsilon,Omega,Kernel_alignment
0.0001,1000.0,1000.0,0.7785641870514658
0.0001,1000.0,1000.0,0.7783450316167918
0.0001,1000.0,1000.0,0.7763024611687895
0.1,10000.0,10.0,0.7767499511371583
0.0001,10000.0,10.0,0.7743747206370283
0.0001,1000.0,1000.0,0.7808605628171904
0.0001,1000.0,1000.0,0.77952212127205
0.0001,1000.0,1000.0,0.7779283987175427
0.0001,1000.0,1000.0,0.7782562207948134
0.0001,10000.0,1000.0,0.7773439238826725
0.0001,1000.0,1000.0,0.7666616166559305
0.1,1000.0,100.0,0.7675438328626762
0.0001,1000.0,1000.0,0.7648773167893063
0.1,10000.0,100.0,0.7643411464268296
0.0001,1000.0,1000.0,0.7658037775880675
0.0001,1000.0,1000.0,0.7785568249622274
0.1,10000.0,10.0,0.7763425613765992
0.0001,1000.0,1000.0,0.7769135605240673
0.0001,1000.0,1000.0,0.7768175281433977
0.0001,1000.0,1000.0,0.7773567837976229
0.1,1000.0,100.0,0.766256345960109
0.1,10000.0,100.0,0.7663676819040752
0.0001,10000.0,1.0,0.7650763928349487
0.0001,1000.0,100.0,0.7660155005140339
0.1,10000.0,100.0,0.7640708769148543
0.0001,1000.0,1000.0,0.773094743525331
0.0001,1000.0,1000.0,0.7740923084882894
0.0001,1000.0,1000.0,0.7744537257317057
0.0001,1000.0,1000.0,0.7754000127692834
0.0001,1000.0,1000.0,0.7748903768647929
0.0001,1000.0,1000.0,0.7677336689648292
0.0001,1000.0,1000.0,0.777773222212783
0.0001,1000.0,1000.0,0.7719000824127513
0.0001,10000.0,1000.0,0.7754512937055498
0.1,1000.0,100.0,0.7669020030561309
0.0001,1000.0,1000.0,0.7699814006153158
0.0001,1000.0,1000.0,0.7699997029451872
0.0001,1000.0,1000.0,0.7699024769690258
0.0001,1000.0,1000.0,0.7702849075192439
0.0001,1000.0,1000.0,0.7700446933236985
