C,Epsilon,Omega,Kernel_alignment
0.1,10.0,10000.0,0.7577174144252847
0.1,10.0,10000.0,0.7608487116605029
0.1,1.0,0.001,0.7591813385790435
0.0001,1.0,0.0001,0.7611679815183909
0.1,10.0,10000.0,0.7616609190105016
0.0001,1.0,0.1,0.7603135294100343
0.1,100.0,10000.0,0.7623016851227611
0.0001,1.0,0.001,0.7599978992179328
0.0001,1.0,0.0001,0.7608402177592377
0.1,10.0,10000.0,0.7569245734832277
0.1,10.0,10000.0,0.7525402032306241
0.1,10.0,10000.0,0.756915719970107
0.1,1.0,0.0001,0.7491091827068876
0.1,100.0,10000.0,0.7508571245463939
0.1,1.0,0.001,0.7588320814243597
0.1,100.0,10000.0,0.7592779669861305
0.0001,1.0,0.001,0.7564428582864866
0.1,10.0,10000.0,0.7582834470568958
0.1,10.0,10000.0,0.7559321493981132
0.1,100.0,100.0,0.7567883264246404
0.0001,10.0,10000.0,0.7621200033905747
0.1,10.0,10000.0,0.7559669032449075
0.1,10.0,10000.0,0.7474934576367245
0.1,1.0,0.001,0.7627679968829807
0.1,10.0,10000.0,0.7516051128373434
0.1,10.0,10000.0,0.7551245376630381
0.1,10.0,10000.0,0.7556441534163688
0.1,10.0,10000.0,0.7550740775930724
0.1,10.0,10000.0,0.7541267678877225
0.1,10.0,10000.0,0.7568795691471097
0.1,1.0,0.1,0.7539725846865017
0.1,100.0,10000.0,0.7528937129794192
0.1,10.0,10000.0,0.7593677494562366
0.1,100.0,1000.0,0.7547709906578001
0.1,1.0,0.001,0.7494687952549223
0.1,10.0,10000.0,0.7536022566333436
0.1,10.0,10000.0,0.7532627781676152
0.1,10.0,10000.0,0.7524248395232997
0.1,10.0,10000.0,0.753577581357224
0.1,10.0,10000.0,0.7553827579275495
