C,Epsilon,Omega,Kernel_alignment
0.0001,1000.0,100.0,0.7008085177851073
0.0001,1000.0,100.0,0.7001874828444665
0.0001,1000.0,10.0,0.6978701231956126
0.0001,1000.0,10.0,0.7004922713082568
0.0001,1000.0,100.0,0.6970665221238052
0.0001,1000.0,1.0,0.7007591845095551
0.0001,1000.0,10.0,0.7003532010309085
0.0001,1000.0,10.0,0.7009045878853437
0.0001,1000.0,10.0,0.7014002939123806
0.0001,1000.0,10.0,0.6957280424451208
0.0001,1000.0,10.0,0.6910444644442542
0.0001,1000.0,1.0,0.6922317596291622
0.0001,1000.0,1000.0,0.6839879937486236
0.0001,1000.0,10.0,0.6845174902169319
0.0001,1000.0,100.0,0.687557892344973
0.0001,1000.0,10.0,0.7030384751401539
0.0001,1000.0,100.0,0.6983940620795666
0.0001,1000.0,0.0001,0.7030116385933028
0.0001,1000.0,10.0,0.702366148812663
0.0001,1000.0,100.0,0.7008883343632388
0.0001,1000.0,10.0,0.6887860513438764
0.0001,1000.0,1000.0,0.6906765959196909
0.0001,1000.0,10.0,0.6782361411020368
0.0001,1000.0,100.0,0.6887760563286207
0.0001,1000.0,10.0,0.6821072737789199
0.0001,1000.0,10.0,0.6968692620431461
0.0001,1000.0,100.0,0.7015045930573672
0.0001,1000.0,10.0,0.699163595259313
0.0001,1000.0,10.0,0.7028992794981083
0.0001,1000.0,10.0,0.7016960904986261
0.0001,1000.0,100.0,0.6869986266269626
0.0001,1000.0,100.0,0.6878490037338819
0.0001,1000.0,10.0,0.7035647841596722
0.0001,1000.0,100.0,0.6896737697237985
0.0001,1000.0,100.0,0.677717615454068
0.0001,1000.0,100.0,0.6962324843892573
0.0001,1000.0,0.0001,0.6927604304372166
0.0001,1000.0,100.0,0.698690720853493
0.0001,1000.0,10.0,0.693972855132412
0.0001,1000.0,1.0,0.6922591633665292
