C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10.0,0.7141317963347474
0.0001,10.0,10.0,0.7119750047677649
0.0001,10.0,10.0,0.7114231124266502
0.0001,10.0,10.0,0.7144182837029245
0.0001,10.0,10.0,0.7110585506244291
0.0001,10.0,0.01,0.7117598139396806
0.0001,10.0,0.01,0.712172349645581
0.0001,10.0,10.0,0.7132282529096766
0.0001,10.0,10.0,0.7130481409377345
0.0001,10.0,10.0,0.7086213313191345
0.0001,10.0,10.0,0.7066536724795074
0.0001,10.0,0.01,0.7058633987606006
0.0001,10.0,1.0,0.6957680249513067
0.0001,10.0,10.0,0.699449147501926
0.0001,10.0,1.0,0.7000574307277563
0.0001,10.0,10.0,0.7176321591499171
0.0001,10.0,100.0,0.7148170142724328
0.0001,10.0,10.0,0.7188107966385392
0.0001,10.0,10.0,0.7185960765244189
0.0001,10.0,10.0,0.716482893557793
0.0001,10.0,100.0,0.7024807883894529
0.0001,10.0,1000.0,0.7029358623523414
0.0001,10.0,10.0,0.6943640936151608
0.0001,10.0,1.0,0.7076666510333595
0.0001,10.0,100.0,0.6953126575211128
0.0001,10.0,10.0,0.713720649696982
0.0001,10.0,10.0,0.7194440158302676
0.0001,10.0,10.0,0.7150989299805638
0.0001,10.0,0.1,0.7192675201837347
0.0001,10.0,10.0,0.7180056007831426
0.0001,10.0,0.001,0.707081744192955
0.0001,10.0,100.0,0.6975843930643477
0.0001,10.0,10.0,0.7240393725246428
0.0001,10.0,0.0001,0.7008680832432487
0.0001,10.0,10.0,0.6941121546755428
0.0001,10.0,10.0,0.7149585021302765
0.0001,10.0,10.0,0.7101247616583917
0.0001,10.0,100.0,0.7172564973017836
0.0001,10.0,10.0,0.7113870457794136
0.0001,10.0,0.001,0.7094750186471316
