C,Epsilon,Omega,Kernel_alignment
0.01,1.0,0.1,0.7387157881183745
0.01,1.0,0.01,0.7394394838123807
0.01,1.0,0.1,0.7384783978092372
0.01,1.0,0.1,0.738115480537594
0.01,1.0,0.0001,0.7387908651031035
0.01,1.0,0.01,0.7407957841690685
0.01,1.0,0.001,0.743656580906342
0.01,1.0,1.0,0.7422947209924535
0.01,1.0,10.0,0.742890532789483
0.01,1.0,1.0,0.737727732908597
0.001,1.0,0.01,0.7366414959837795
0.01,1.0,1000.0,0.7405762041973564
0.01,1.0,0.01,0.7295315732299121
0.01,1.0,0.01,0.7348905131343801
0.01,1.0,0.001,0.7349068386406499
0.01,1.0,0.0001,0.7438466194472501
0.01,1.0,0.001,0.7460406041262028
0.01,1.0,0.01,0.7467362791343759
0.01,1.0,1000.0,0.7456250354216628
0.01,1.0,0.01,0.7430295237770014
0.01,1.0,1000.0,0.7411654802915199
0.01,1.0,0.1,0.7343021425669757
0.0001,1.0,1000.0,0.7278277457789376
0.01,1.0,0.1,0.7514529926095956
0.01,1.0,0.001,0.7307031412592696
0.1,1.0,0.1,0.7392809019341101
0.01,1.0,0.0001,0.7459826667743958
0.01,1.0,10.0,0.7438239750445659
0.01,1.0,0.001,0.7438024145478012
0.01,1.0,0.001,0.7466015906343774
0.01,1.0,0.01,0.7420254526584249
0.0001,1.0,0.001,0.7308280248777147
0.01,1.0,1000.0,0.7488256959038715
0.001,1.0,0.1,0.7391881361475275
0.01,1.0,0.01,0.7293593182344468
0.01,1.0,0.01,0.7429591399448483
0.01,1.0,0.1,0.7402844049060994
0.0001,1.0,0.001,0.7428655681979943
0.01,1.0,1.0,0.741285036685509
0.01,1.0,0.1,0.7399304042919926
