C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.35886691196307025
0.0001,10.0,100.0,0.36442410679114967
0.0001,10.0,10.0,0.36613915644954803
0.0001,10.0,10.0,0.3647068642232955
0.0001,10.0,0.001,0.36524283255364204
0.0001,10.0,100.0,0.362482710136054
0.0001,10.0,0.1,0.3598636893199594
0.0001,10.0,0.1,0.36019186010539966
0.0001,10.0,100.0,0.35964110756065415
0.0001,10.0,100.0,0.3690925798085893
0.0001,10.0,100.0,0.3812426085049347
0.0001,10.0,10.0,0.38390004241550035
0.0001,10.0,0.01,0.38324893059655213
0.0001,10.0,0.001,0.3843181617541272
0.0001,10.0,1.0,0.38735066432685206
0.0001,10.0,10.0,0.3830078549575163
0.0001,10.0,100.0,0.37333677335345195
0.0001,10.0,0.01,0.3809872612742666
0.0001,10.0,1.0,0.3827786334563744
0.0001,10.0,100.0,0.3833511004800504
0.0001,10.0,100.0,0.3753239130654626
0.0001,10.0,10.0,0.3773517277335712
0.0001,10.0,100.0,0.38188682648766226
0.0001,10.0,100.0,0.37062407603016206
0.0001,10.0,1.0,0.3809814572060249
0.0001,10.0,100.0,0.37189195307812556
0.0001,10.0,100.0,0.37982208252481514
0.0001,10.0,10.0,0.37120876437742
0.0001,10.0,10.0,0.3818590578400544
0.0001,10.0,10.0,0.379938629414355
0.0001,10.0,1.0,0.37090946875966857
0.0001,10.0,0.0001,0.3700197815874848
0.0001,10.0,10.0,0.3832725929473714
0.0001,10.0,10.0,0.36661116806268634
0.0001,10.0,10.0,0.36337806081617907
0.0001,10.0,0.01,0.36934196073103637
0.0001,10.0,0.1,0.3626746592301361
0.0001,10.0,100.0,0.37399633169160656
0.0001,10.0,10.0,0.36873682949084136
0.0001,10.0,1.0,0.3637868159832822
