scenario1,scenario2,scenario3,scenario4
-0.13877861920334467,0.05607393467033184,-0.17644760621834532,-0.10573423955060024
0.5735075017004343,0.6660539549418407,0.5975748079541781,0.7097928638739862
0.14327600673722374,0.03477670171230873,0.14498589678874774,0.015219537015260798
0.5262439007466859,0.6336052337026806,0.48282884228635803,0.6766731914982494
0.3837674114164116,0.3829107403863745,0.44735500767251324,0.4547385252026752
0.27034687840766014,0.43976260949870893,0.3111372360108602,0.3754202707481902
-0.36814631296905365,0.3751783030239487,-0.0014791422687467914,0.38201465680779045
0.2743500678181786,0.563045813144259,0.28216005473988626,0.5891881743722771
0.8325536610574392,0.8229146085863859,0.8163936658683759,0.8336993175501682
0.8534998019646076,0.8723449653754235,0.8646483853542827,0.8707136708434058
0.8084528354869359,0.8281880540146265,0.8092111419889016,0.7904681792095223
0.7098776340357489,0.6680549498837711,0.6851244771848914,0.6367065649743548
0.7808168424640431,0.8235576175868505,0.8142223844606944,0.8308370950934837
0.8364614714644277,0.8561983923961372,0.8533367269193668,0.8645379918953934
0.7677805755049192,0.786680793269294,0.7716712932054106,0.7701085156476069
0.7485351542510654,0.7352292837491083,0.768718149683691,0.7445828859513576
-0.17627874882541628,0.05083036313663192,-0.016949167722074776,0.10007253686958983
-0.07843738772918685,0.32193398769839254,0.022227996350656865,0.2592745097512126
0.31494985795544894,0.5172289816868818,0.33147230604809474,0.5639949530905277
0.24491993499719344,0.2753776741523881,0.20395425499135056,0.2927303819822795
0.25436762796158874,0.45406333833573187,0.25736326687222044,0.33413095307021756
0.22436929393976268,0.35188214439509513,0.2858909242482498,0.21463092507170956
-0.21467558994719416,0.4165571919993606,-0.2062022765012601,0.46561322436785646
0.013876432359754998,0.016599019517240188,0.010624995493025646,-0.10669452588352257
0.4493827097964753,0.3834428765419211,0.49005902561582315,0.31158840158297374
-0.30679805966845386,0.4014328428206507,-0.3290122352177456,0.4025878726384563
0.7224472102044561,0.6010121288539848,0.7243343733051508,0.6013894491951821
0.6857920733377142,0.6256251616138213,0.7076787473114141,0.6046389142908938
0.7793886267783836,0.6270202623431727,0.7641836815802948,0.5404018257527039
0.8022433452002894,0.7286431443334705,0.8149343497368711,0.6932829990274832
0.8056375959065315,0.7708146821031397,0.7522697484459953,0.765818482082025
0.7706218425610454,0.7512430388104843,0.7298473092601347,0.6783923040476594
0.8057194140214146,0.7357871092062923,0.7982925456851342,0.7042140593303087
0.0007874411436249451,0.13796385349276508,0.02206487475253016,-0.04198983013763424
0.5817049646684185,0.4739626217112246,0.5867376891086916,0.4733619712842786
0.8154915474136336,0.6549214334967897,0.8234499066807811,0.6806860738642523
0.5886585780089506,0.595225811087984,0.5887146717041339,0.5867283946245136
0.6482204638118302,0.6146460774622398,0.6615351919055044,0.581231960816954
0.7718808714112873,0.8256468330356661,0.8076777276255921,0.8254629318773155
0.7108604234964466,0.7231942641059503,0.6629168956301734,0.7302808443840889
0.6475585696774849,0.7588466627822241,0.6364063596894673,0.710299300077265
0.7131509691705069,0.6727484838176795,0.7188245167312899,0.6896567307303338
0.6719417125819743,0.7071403412668318,0.7078528308380652,0.68878509458586
-0.1447360030784559,0.13176102031368886,-0.11176537038791312,0.139805757775464
0.5737067801264197,0.1861282177910083,0.5974016710178927,0.20717602645676392
0.7445737973115776,0.6841882657651818,0.7835348328333112,0.7044320751142941
