scenario1,scenario2,scenario3,scenario4
2.020214409807726,1.9176826869710173,2.078197521180603,1.9980948461029897
0.5704239133494253,0.5475142601732541,0.5478502572642859,0.5192981347411803
0.13981927327951413,0.147128476451806,0.1392802287858172,0.14863262807957917
22.114258997240814,20.597225350939233,23.039564062847198,19.18773415137349
5.381550299234505,5.663892024699238,4.927188383163976,5.143920758806405
1.0723314723335124,0.9970685369195962,1.0210345031431016,1.0684942224878822
39.71140480193016,29.055086576706174,35.71209009915587,29.113347694465723
0.40790107980004764,0.2860478523245732,0.4024364707913287,0.2783339502176407
2.6347905038942256,2.342823458479947,2.9066192653633913,2.18167979367146
0.409716753213171,0.3996040274519609,0.3798367254559807,0.39431928353212653
15.97907238449992,13.821883074654874,15.733413665133162,15.202965307176225
0.24576795793532927,0.26060146735773315,0.265867809392914,0.27726464030034326
3.1535720138889287,2.2779597060419916,2.8924026502525804,2.195998894757288
0.4565027557541795,0.4238202003981959,0.4183955479708283,0.4024801526615381
16.777745925144124,15.87821987599985,16.55443275853734,16.585522243785444
0.2212121135920709,0.22703456533775096,0.21368220941165497,0.2214812917510291
3.584613145001692,3.2619202184341667,3.210681153768165,3.132549086194139
2.3987924263888134,1.9694288082863012,2.292519602668961,2.031479073613766
0.2635186877533711,0.23257332756278268,0.26631869528541363,0.21581062327400521
0.30924906972739363,0.3444251986701051,0.3327319822033027,0.32680236368745635
68.69728345512141,63.53194820583063,69.1386415175712,69.72867501521345
42.84075331749223,43.33210744617678,42.03683114789116,48.80383726076434
2.166904590645449,1.406488449004034,2.1644426149141704,1.3763559408715527
0.04029343173824386,0.038962445632490315,0.03994211138230504,0.04284042483405917
0.07021690886654339,0.07671663497341732,0.06657333363183064,0.08244202878494093
35.91738050215923,24.58032400462688,35.59693282999107,24.87113491856259
1.5468654057894513,1.9760913087064105,1.5389188417377835,1.956117847376992
1.2789035212071385,1.5320909030978562,1.2611069117928855,1.5492484931178716
0.15963812124950946,0.20340941955991204,0.17034583421679056,0.20671992716362125
0.16709707211001007,0.20165443719986137,0.166855383224434,0.2250429805925588
35.625365161317156,42.30286728381766,43.02641650665489,42.17351605351142
27.587902685152347,28.261309892458485,27.509997956393157,33.129187490160064
0.8210771567003299,1.0174485434302103,0.8767444541994521,1.0070307265397698
0.04062658012455313,0.03727926831226536,0.04077812880983268,0.03893876740347324
0.05713255055753787,0.07084167392871603,0.057290800736898205,0.07253640198007989
12.496874828891801,18.732306270722052,12.89638879957829,17.90320550547796
2.0253021128009516,2.01469723022551,2.0549199089384436,2.0597736384150025
1.3628813208492125,1.5309386134410363,1.3231817372085948,1.5435085030776001
0.1708197343294063,0.15156417421118182,0.15467354669320793,0.14446080777223194
0.21887898774377068,0.21238750780292062,0.22729518448376868,0.20304103600432954
50.15988864887545,43.36559631533123,51.321792558296444,47.77712968387842
30.28681140597705,31.708893648269633,30.257070823264986,31.17431603276459
1.1241709066206662,1.0965290521588815,0.9900527134695082,1.0623117120856858
0.04553833099033257,0.0336267791558562,0.04451529948937762,0.03315302484016804
0.05980684954664428,0.0862062868990793,0.058296848530293266,0.08574909371637995
15.917394494809368,18.182747370413146,14.353766617918984,17.42366382031933
