scenario1,scenario2,scenario3,scenario4
2.9080050015937307,2.6475519236914673,2.955709803400333,2.8655030550500107
0.7351464007912186,0.6505134631281996,0.7141027688080719,0.606418135367804
0.258319218924028,0.2741890785374094,0.2580613073466809,0.27695293118576925
29.873044890816946,26.27100669492089,31.211829990909322,24.67873770189687
6.562280936710589,6.566840711411273,6.21449163387872,6.17283822166341
1.2983767309655252,1.1377020652479082,1.2615627471294482,1.201258417144397
51.83663304959621,35.03067968459928,44.34977972717583,34.838512231268304
0.4811337189635465,0.3733534487535702,0.47853755425809663,0.3620125971499982
3.420741972018273,3.517821962765159,3.5820060739660753,3.4090196444939638
0.5817837773884991,0.5430770810716317,0.5592090892272952,0.5465360372475127
19.395830338102133,18.369493900973765,19.357399673113616,20.285957265950664
0.3042235431655555,0.3254133106679991,0.3169360679908082,0.3404324809449476
3.9136868916502667,3.5114294301483118,3.603123766834395,3.43823102848889
0.6146848992893431,0.5764005304489899,0.5821074903584389,0.5594370896226084
21.355993746417834,20.46847528129016,21.17633366258238,21.248679941982488
0.2832310451347732,0.29062782381009494,0.271627033982085,0.28544813613556513
4.364484164431858,3.9205745386151394,4.058143679226334,3.8175220069751385
2.988321786694247,2.3695500223202766,2.8454351509342524,2.4766152241054837
0.3774675447739863,0.316875769453028,0.37288776804369883,0.30113705171731264
0.4404613513354727,0.4314864478624434,0.4522518137453478,0.4262886855995969
91.23881486624767,78.07075653684878,91.0553507175839,86.22072523212287
62.01879240382471,56.692133603184104,59.508374169508386,62.40691392362925
2.564408227043151,1.7772812323168157,2.555448196109951,1.70092381011332
0.052466662991131965,0.05239418536303837,0.05255308809071642,0.055581678094141704
0.09320233731209507,0.09862534630411858,0.08969367858670566,0.10421397722603894
43.302885463402134,29.306842996700603,43.6693859694375,29.27855325280238
2.1200719258024865,2.5418952144613542,2.112852136024668,2.540693002938066
1.6130152066771886,1.7606913043143697,1.5558226464957223,1.8093677847423195
0.21420637162785836,0.2785229943155943,0.2214651339212579,0.3091772879574394
0.2254119095697214,0.26404728342004585,0.21805909904141454,0.2807244432272388
46.58256397932492,50.58370711075162,52.590437026448434,51.13209255030732
33.72654383232923,35.122338981198695,36.601632611444096,39.93549069703185
1.025585121675601,1.196007796916028,1.0450040742104834,1.265452281378704
0.05281371478146415,0.04905468736065579,0.05224837603416285,0.05393237106415741
0.08123500963079569,0.09109828132547251,0.08074484054049559,0.09115027630993575
16.27124292780264,22.25212999740593,15.916463275488091,21.405310188083778
2.580946600656672,2.5602607730170073,2.580770615744684,2.5869949459029384
1.7067314023833104,1.7863221575335435,1.674120263062358,1.8621585587613134
0.21782076946551346,0.1904291180771717,0.20000148799476697,0.1905295203422821
0.27256185412582157,0.2666851585628654,0.29429290844131917,0.2632492850089121
62.727898126561605,51.88763736829823,63.7126101062205,56.8711526124916
37.71572862159943,40.28437614279642,37.340878731874874,39.22987950110049
1.3327003635399872,1.2591770091768362,1.257644369244913,1.298037394494369
0.05652888831040806,0.04923085899875918,0.05570886943968264,0.04900225199852834
0.08200797609743402,0.11331303629946883,0.07969624605952288,0.11183822565248652
19.144556909297638,21.287601272618883,17.624086121781495,20.59402554289463
