0.4036565139094613,0.22592018197871794,0.3704233041118207
0.35303254323448074,0.3353526679627771,0.3116147888027421
0.4122195360949476,0.22718047431267477,0.3605999895923776
0.35481834905324183,0.1638667734645719,0.48131487748218643
0.3488282511879267,0.2877681571933578,0.36340359161871544
0.34497288943643567,0.19519926445502636,0.45982784610853794
0.27076673214012903,0.24664550697997314,0.48258776087989774
0.4024847103119623,0.20187297684717004,0.3956423128408677
0.3628523649439997,0.2910885310080801,0.3460591040479201
0.3356468107453902,0.22905805986176236,0.4352951293928474
