Rold,Rnew,RMSE,CVrmse,MAE
-0.2419195030030612,0.8324997404080492,28.663206702744475,35.172226592299886,24.660798298813674
-0.28446602505870455,0.7176447990760404,36.71585025625757,44.344860314956215,30.644317117281563
-0.2203166652142936,0.8994707105538111,18.690221902028906,24.99988349848698,15.199638256953634
-0.25591552298526565,0.6906910380399751,42.91372980641394,49.870521424504545,27.210688680443283
-0.3860910905849797,0.6259615450079816,39.31013104046052,47.51375688099723,32.81342698758431
-0.23888781975287743,0.7651929061261409,39.24404798462066,45.12831414255605,27.612611113360458
-0.2945469904133666,0.4452838097382281,55.73591153233467,66.21394317811222,38.38778306355124
-0.2480456253974277,0.7728240527221852,29.96877237266642,38.10604883402005,23.95780800522421
-0.2390340036508376,0.8739659084568432,24.60110755725857,30.514703561256002,18.52964922727213
-0.22375611907171855,0.7644376379937652,30.51789140650176,39.831298042269516,21.88947564142437
