C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,1000.0,0.7592647777790306
0.0001,10.0,1000.0,0.7558974149071157
0.0001,10.0,1000.0,0.7396524756084573
0.0001,10.0,1000.0,0.7339152144192868
0.0001,10.0,10000.0,0.6959894717604901
0.0001,10.0,10000.0,0.6961449649150122
0.0001,10.0,10000.0,0.705294696920609
0.001,10.0,1000.0,0.7378315209832865
0.01,10.0,1000.0,0.7349423031034938
0.0001,10.0,1000.0,0.7629866429106923
