C,Epsilon,Omega,Kernel_alignment
0.0001,10000.0,1000.0,0.8715637555458638
0.0001,1000.0,1000.0,0.871985763200597
0.0001,10000.0,1000.0,0.8673457528798718
0.0001,1000.0,1000.0,0.8707356086189666
0.0001,1000.0,1000.0,0.8698295634420604
0.0001,10000.0,1000.0,0.8617053134845294
0.0001,1000.0,1000.0,0.8622342765645515
0.0001,10000.0,1000.0,0.8639954416541242
0.0001,10000.0,1000.0,0.8665206725708844
0.0001,1000.0,1000.0,0.8661913857312341
0.0001,10000.0,1000.0,0.8594403526454337
0.0001,10000.0,1000.0,0.8609819727033758
0.0001,1000.0,100.0,0.8586413821920198
0.0001,1000.0,100.0,0.8587579137711497
0.0001,10000.0,1000.0,0.8614853289292108
0.0001,10000.0,1000.0,0.8615968697546722
0.0001,1000.0,1000.0,0.8587908393323553
0.0001,1000.0,1000.0,0.8570093739173889
0.0001,10000.0,1000.0,0.857089606866482
0.0001,10000.0,1000.0,0.8609407336791011
0.0001,1000.0,1000.0,0.8586629186690887
0.0001,1000.0,1000.0,0.859202163774312
0.0001,1000.0,100.0,0.8578761253910963
0.0001,10000.0,1000.0,0.8604774149042621
0.0001,1000.0,100.0,0.8580042010870381
0.0001,1000.0,1000.0,0.8581820549872264
0.0001,10000.0,1000.0,0.8559087215313806
0.0001,1000.0,1000.0,0.8576357584809353
0.0001,1000.0,1000.0,0.857063920293512
0.0001,1000.0,1000.0,0.8563859030021528
0.0001,1000.0,1000.0,0.8582993257911233
0.0001,1000.0,1000.0,0.8641391044636891
0.0001,10000.0,1000.0,0.8594640425028882
0.0001,1000.0,1000.0,0.8631505295486038
0.0001,1000.0,100.0,0.8584566340594716
0.0001,1000.0,1000.0,0.8633011304788298
0.0001,1000.0,100.0,0.8576862356593675
0.0001,1000.0,100.0,0.8608353630208692
0.0001,1000.0,1000.0,0.8575045095078897
0.0001,1000.0,100.0,0.8572570597394312
