C,Epsilon,Omega,Kernel_alignment
0.0001,100.0,100.0,0.952581713622557
0.0001,100.0,100.0,0.9531627419484654
0.0001,100.0,100.0,0.9530824326994817
0.0001,100.0,1000.0,0.9540855475194436
0.0001,100.0,1000.0,0.9523282570213375
0.0001,100.0,100.0,0.9496932623732877
0.0001,100.0,100.0,0.9480624400691471
0.0001,100.0,100.0,0.9485081449390824
0.0001,1.0,1.0,0.9484349747629415
0.0001,100.0,100.0,0.9490879540732711
0.0001,100.0,1000.0,0.9495472545609088
0.0001,100.0,100.0,0.9503852300467666
0.0001,100.0,1000.0,0.9509598270519622
0.0001,100.0,1000.0,0.9503923716943583
0.0001,100.0,1000.0,0.9499247699982035
0.0001,100.0,100.0,0.9483206920772767
0.0001,100.0,100.0,0.9478677786809293
0.001,100.0,100.0,0.9479602328453592
0.0001,100.0,100.0,0.9477397959440689
0.0001,100.0,100.0,0.9477675865238274
0.0001,100.0,1000.0,0.9496860719319475
0.0001,100.0,100.0,0.9502848193353461
0.0001,10.0,1000.0,0.9504915164023408
0.0001,100.0,1000.0,0.9496103912037308
0.01,100.0,100.0,0.9499908641472007
0.0001,100.0,100.0,0.948089034505357
0.0001,100.0,100.0,0.947774549358577
0.0001,100.0,100.0,0.9478206470861376
0.0001,100.0,100.0,0.9480904608912507
0.0001,100.0,100.0,0.9484080111727319
0.0001,100.0,100.0,0.9487993047277713
0.0001,100.0,100.0,0.9477312920775214
0.0001,100.0,100.0,0.9489901816129688
0.01,100.0,100.0,0.9478318536777757
0.0001,100.0,1000.0,0.9476130848557025
0.0001,100.0,100.0,0.9504601537712712
0.0001,100.0,1000.0,0.9484764499912313
0.0001,100.0,100.0,0.9527144137225962
0.0001,100.0,100.0,0.9487992208993253
0.0001,100.0,100.0,0.9478194753417779
