['Red_BBCH25']
"['Red_BBCH25', 'MRETVI_BBCH25']"
['MRETVI_BBCH25']
['MRETVI_BBCH25']
['MRETVI_BBCH25']
['MRETVI_BBCH25']
['Red_BBCH25']
"['Red_BBCH25', 'MTCARI_BBCH25']"
"['Red_BBCH25', 'MCARI1_BBCH25', 'MTCARI_BBCH25']"
"['Red_BBCH25', 'MRETVI_BBCH25']"
