Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set,Green_BBCH45,Red_BBCH45,RedEdge_BBCH45,NIR_BBCH45,DVI_BBCH45,NDVI_BBCH45,RVI_BBCH45,mSR_BBCH45,TNDVI_BBCH45,RDVI_BBCH45,SAVI_BBCH45,OSAVI_BBCH45,MSAVI2_BBCH45,gDVI_BBCH45,gNDVI_BBCH45,gRDVI_BBCH45,mSR_G_BBCH45,GSAVI_BBCH45,MGSAVI_BBCH45,NGI_BBCH45,GWDRVI_BBCH45,CI_G_BBCH45,CI_RE_BBCH45,TCARI_BBCH45,MCARI1_BBCH45,MCARI2_BBCH45,MTCARI_BBCH45,TCARIOSAVI_BBCH45,REDVI_BBCH45,NDRE_BBCH45,RERDVI_BBCH45,NNIR_BBCH45,REGNDVI_BBCH45,REWDRVI_BBCH45,MSR_RE_BBCH45,MEVI_BBCH45,RESAVI_BBCH45,MRESAVI_BBCH45,MRETVI_BBCH45,Whole_set,Whole_set
0.933,0.998,0.253,0.084,0.0,0.0,0.0,0.0,0.723,0.0,0.004,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.008,0.059,0.0,0.017,0.179,0.496,0.099,0.002,0.0,0.0,0.0,0.119,0.005,0.041,0.0,0.0,0.0,0.601,0.0,0.947,1.0,0.265,0.074,0.0,0.0,0.0,0.0,0.71,0.0,0.011,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.013,0.086,0.0,0.023,0.166,0.481,0.093,0.0,0.0,0.0,0.0,0.108,0.012,0.018,0.01,0.0,0.0,0.597,0.0
0.755,0.991,0.358,0.115,0.018,0.0,0.0,0.0,0.69,0.0,0.007,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.121,0.065,0.033,0.026,0.239,0.324,0.129,0.0,0.0,0.0,0.0,0.034,0.0,0.033,0.0,0.0,0.0,0.684,0.0,0.765,1.0,0.36,0.108,0.016,0.0,0.0,0.0,0.679,0.0,0.016,0.073,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.0,0.131,0.092,0.031,0.028,0.229,0.313,0.123,0.0,0.0,0.0,0.0,0.032,0.006,0.013,0.006,0.0,0.0,0.678,0.0
0.7,0.998,0.808,0.037,0.229,0.0,0.0,0.0,0.39,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.091,0.168,0.308,0.226,0.387,0.24,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.898,0.0,0.712,1.0,0.817,0.009,0.254,0.0,0.001,0.0,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.101,0.164,0.307,0.211,0.403,0.23,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.873,0.0
0.462,0.985,1.0,0.062,0.17,0.0,0.018,0.0,0.488,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.001,0.335,0.088,0.284,0.057,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812,0.0,0.482,0.982,0.992,0.039,0.205,0.0,0.018,0.0,0.483,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.012,0.329,0.083,0.268,0.072,0.358,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.795,0.0
0.544,0.995,0.655,0.053,0.015,0.0,0.0,0.0,0.749,0.0,0.002,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.001,0.239,0.0,0.198,0.044,0.23,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.705,0.0,0.564,1.0,0.65,0.046,0.01,0.0,0.0,0.0,0.738,0.0,0.016,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.013,0.229,0.005,0.176,0.046,0.222,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.703,0.0
0.044,0.99,0.886,0.0,0.003,0.0,0.0,0.0,0.626,0.021,0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.402,0.0,0.012,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.066,1.0,0.874,0.0,0.008,0.0,0.017,0.0,0.609,0.011,0.012,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.388,0.0,0.017,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.0
0.893,0.997,0.344,0.052,0.0,0.0,0.0,0.0,0.746,0.0,0.006,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.036,0.06,0.0,0.012,0.204,0.423,0.168,0.0,0.0,0.0,0.0,0.19,0.005,0.035,0.0,0.0,0.0,0.645,0.0,0.909,1.0,0.35,0.045,0.0,0.0,0.0,0.0,0.73,0.0,0.006,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.045,0.091,0.001,0.022,0.189,0.416,0.158,0.0,0.0,0.0,0.0,0.184,0.006,0.017,0.007,0.0,0.0,0.638,0.0
1.0,0.88,0.58,0.163,0.001,0.0,0.1,0.0,0.006,0.0,0.0,0.002,0.0,0.0,0.016,0.001,0.0,0.0,0.0,0.022,0.0,0.052,0.359,0.199,0.366,0.0,0.812,0.105,0.018,0.0,0.0,0.0,0.199,0.006,0.057,0.0,0.0,0.0,0.774,0.0,0.997,0.873,0.599,0.156,0.001,0.0,0.107,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.016,0.0,0.08,0.408,0.199,0.364,0.0,0.803,0.1,0.022,0.0,0.0,0.0,0.185,0.008,0.031,0.0,0.0,0.0,0.759,0.0
1.0,0.994,0.635,0.187,0.031,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.235,0.164,0.473,0.009,0.722,0.059,0.007,0.0,0.0,0.0,0.086,0.0,0.047,0.0,0.0,0.0,0.835,0.0,0.996,0.995,0.654,0.177,0.037,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.275,0.182,0.472,0.011,0.709,0.058,0.006,0.0,0.0,0.0,0.071,0.008,0.024,0.0,0.0,0.0,0.813,0.0
0.846,0.993,0.409,0.043,0.0,0.0,0.0,0.0,0.747,0.0,0.004,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.085,0.037,0.027,0.016,0.195,0.336,0.16,0.0,0.0,0.0,0.0,0.152,0.0,0.02,0.0,0.0,0.0,0.664,0.0,0.861,1.0,0.412,0.038,0.0,0.0,0.0,0.0,0.729,0.0,0.008,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.097,0.06,0.028,0.025,0.18,0.328,0.148,0.0,0.0,0.0,0.0,0.146,0.004,0.007,0.005,0.0,0.0,0.658,0.0
