C,Epsilon,Omega,Kernel_alignment
0.1,10.0,10000.0,0.7470066614035462
0.1,10.0,10000.0,0.7531271386804448
0.1,10.0,10000.0,0.7471024209578814
0.1,10.0,10000.0,0.7540140693109441
0.1,10.0,10000.0,0.7538384847829825
0.0001,100.0,10000.0,0.7477652912239906
0.0001,10.0,10000.0,0.7465608620740474
0.1,10.0,10000.0,0.7488655073393874
0.1,10.0,10000.0,0.751465348391737
0.1,10.0,10000.0,0.7463857395109932
0.1,10.0,10000.0,0.7410416979906466
0.1,10.0,100.0,0.7412843913240544
0.1,10.0,10000.0,0.741422063392687
0.1,100.0,10000.0,0.7421156830179927
0.0001,10.0,1000.0,0.7506515110371447
0.0001,10.0,10000.0,0.7491399237638965
0.1,10.0,10000.0,0.7435313046962261
0.1,10.0,1000.0,0.7416634576369338
0.1,10.0,1000.0,0.7402909274113141
0.0001,10.0,100.0,0.7460824660099266
0.1,100.0,10000.0,0.7511346403497661
0.0001,10.0,1000.0,0.7467378780101919
0.1,10.0,10000.0,0.7407098805363752
0.0001,10.0,100.0,0.7465179383173561
0.1,10.0,10000.0,0.7411689256604285
0.0001,10.0,10000.0,0.7463462387598769
0.0001,10.0,100.0,0.7389969352491736
0.1,10.0,1000.0,0.7402589320292123
0.1,10.0,10000.0,0.739946895849758
0.0001,10.0,100.0,0.7407573583454946
0.0001,10.0,10000.0,0.743648717457733
0.001,10.0,100.0,0.7460025793834925
0.0001,10.0,10000.0,0.7463032855054849
0.0001,10.0,1000.0,0.7461363975166003
0.0001,10.0,100.0,0.736532207976446
0.0001,10.0,10000.0,0.7432881783179051
0.0001,10.0,10.0,0.7390209266327845
0.1,10.0,100.0,0.7403895799975092
0.0001,10.0,10.0,0.7375129823821335
0.0001,10.0,1.0,0.7400902786783373
