C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,1000.0,0.8021913427247255
0.0001,10.0,1000.0,0.8025867259483005
0.0001,100.0,1000.0,0.8003698057897238
0.0001,10.0,1000.0,0.803466728256285
0.0001,100.0,1000.0,0.8017761656795974
0.0001,10.0,1000.0,0.8029928016871392
0.0001,10.0,1000.0,0.8015448321973602
0.0001,10.0,1000.0,0.8039382488416486
0.0001,10.0,1000.0,0.8056408319254984
0.0001,10.0,1000.0,0.8001942247538743
0.0001,100.0,1000.0,0.7966424473063086
0.0001,10.0,1000.0,0.7980578195955734
0.0001,10.0,1000.0,0.794372302083022
0.0001,10.0,1000.0,0.7968190077211427
0.0001,10.0,1000.0,0.7988986244905959
0.0001,10.0,1000.0,0.800328386760565
0.0001,100.0,1000.0,0.7994370398445226
0.0001,10.0,1000.0,0.8018257531483259
0.0001,10.0,1000.0,0.8009265521074913
0.0001,10.0,1000.0,0.8001801346920254
0.0001,100.0,1000.0,0.7980663317665168
0.0001,100.0,1000.0,0.7986323898637954
0.0001,10.0,1000.0,0.7917040782278421
0.0001,100.0,1000.0,0.795815493784417
0.0001,10.0,1000.0,0.7948921308680129
0.0001,10.0,1000.0,0.7976870730553799
0.0001,100.0,1000.0,0.7994303595381218
0.0001,100.0,1000.0,0.80100194424012
0.0001,10.0,1000.0,0.801923049845762
0.0001,100.0,1000.0,0.8018745257776184
0.0001,10.0,1000.0,0.7964821716812077
0.0001,100.0,1000.0,0.8002965686839432
0.0001,100.0,1000.0,0.8106222349557485
0.01,10.0,1000.0,0.7969059058641627
0.0001,10.0,1000.0,0.789783658650133
0.0001,10.0,1000.0,0.7954926967008377
0.0001,100.0,1000.0,0.7956371744148953
0.0001,10.0,1000.0,0.7968908420469543
0.0001,10.0,1000.0,0.7935371700378524
0.0001,100.0,1000.0,0.7937643631242844
