C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.850600725615747
0.0001,10.0,100.0,0.8511234584244195
0.0001,10.0,100.0,0.8508346205283182
0.01,10.0,100.0,0.8523451439858601
0.0001,10.0,100.0,0.8514872194598113
0.01,100.0,10000.0,0.8521061063174633
0.0001,10.0,100.0,0.8505066036606962
0.0001,10.0,100.0,0.853079227722093
0.001,10.0,100.0,0.8530266918903121
0.0001,10.0,100.0,0.8504731451779202
0.1,100.0,10000.0,0.8470023241655202
0.0001,10.0,0.0001,0.8489728615358274
0.1,10.0,1.0,0.8472075129171364
0.001,10.0,100.0,0.8487270248872392
0.0001,10.0,100.0,0.8501796425914453
0.0001,10.0,100.0,0.8500060746820697
0.01,10.0,100.0,0.8492922385347471
0.0001,10.0,1000.0,0.8508617878232122
0.0001,10.0,1000.0,0.8502566502352898
0.01,100.0,10000.0,0.8503214312765234
0.0001,10.0,1000.0,0.8496642360738793
0.0001,10.0,1000.0,0.8489849777722095
0.0001,10.0,100.0,0.8458743174797743
0.0001,10.0,1000.0,0.8503532828641353
0.0001,10.0,0.001,0.8471125389374117
0.01,10.0,0.01,0.8505375019564937
0.0001,10.0,100.0,0.8493445838946976
0.0001,100.0,10000.0,0.8499652798980736
0.0001,10.0,1000.0,0.850330472818421
0.01,100.0,10000.0,0.8513894868954471
0.0001,10.0,1000.0,0.850225130428212
0.0001,10.0,100.0,0.8492549375296506
0.0001,10.0,0.0001,0.8562891190657403
0.0001,10.0,1000.0,0.8492617045747773
0.0001,10.0,100.0,0.8454927600734179
0.0001,100.0,1000.0,0.8471480826992526
0.0001,10.0,100.0,0.8488488770863701
0.0001,100.0,1000.0,0.8476950807692488
0.0001,100.0,10000.0,0.8472940475554818
0.0001,100.0,10000.0,0.848386156956521
