C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10.0,0.8514236463204532
0.0001,10.0,100.0,0.8528357845766026
0.0001,10.0,100.0,0.8538868034387938
0.0001,10.0,100.0,0.8570273847303743
0.0001,10.0,100.0,0.8562259004673857
0.0001,10.0,10.0,0.8531684793497781
0.0001,10.0,10.0,0.8483244983098709
0.0001,10.0,10.0,0.8505877009341997
0.0001,10.0,10.0,0.8509867596902357
0.0001,10.0,10000.0,0.8520884669631115
0.0001,10.0,100.0,0.8500903447284724
0.0001,10.0,10.0,0.8492238485759412
0.0001,10.0,100.0,0.8535707538746949
0.0001,10.0,100.0,0.8540161967259338
0.0001,10.0,100.0,0.8560576434422537
0.0001,10.0,10.0,0.8499756594524154
0.0001,10.0,100.0,0.8474191977511321
0.0001,10.0,10.0,0.8471012919793807
0.0001,10.0,100.0,0.8466511957543754
0.0001,10.0,10.0,0.8484548687295429
0.0001,1.0,10.0,0.8544780147485025
0.0001,10.0,100.0,0.8521791352805873
0.0001,10.0,100.0,0.8525550080449509
0.0001,10.0,10.0,0.8518815490904732
0.0001,10.0,100.0,0.8512189905711461
0.0001,10.0,100.0,0.8520329792006559
0.0001,10.0,10.0,0.8459665642087966
0.0001,10.0,100.0,0.8472567881201102
0.0001,10.0,100.0,0.84833243175371
0.0001,10.0,0.1,0.8470923426639048
0.0001,10.0,0.01,0.8503458284012168
0.0001,10.0,100.0,0.8509558238345131
0.0001,10.0,10.0,0.8527091570502645
0.0001,10.0,100.0,0.8501914986805374
0.0001,10.0,10.0,0.848337471920857
0.0001,10.0,0.0001,0.8465064653346184
0.0001,10.0,100.0,0.8518690569284307
0.0001,1.0,1000.0,0.8482268621214022
0.0001,10.0,10.0,0.850105367192565
0.0001,10.0,10.0,0.8510269018861027
