Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[2.61675739]
0,0,0,0,0,[3.29295674]
0,0,0,0,0,[3.40627352]
0,0,0,0,0,[4.30639911]
0,0,0,0,0,[3.26241567]
0,0,0,0,0,[2.77536309]
0,0,0,0,0,[4.82004837]
0,0,0,0,0,[3.4985412]
0,0,0,0,0,[3.50268125]
0,0,0,0,0,[4.48872558]
0,0,0,0,0,[3.14786251]
0,0,0,0,0,[3.28552184]
0,0,0,0,0,[5.8001573]
0,0,0,0,0,[5.67662264]
0,0,0,0,0,[3.89153822]
0,0,0,0,0,[3.88728201]
0,0,0,0,0,[3.65790224]
0,0,0,0,0,[5.1482183]
0,0,0,0,0,[4.68476593]
0,0,0,0,0,[3.26505961]
0,0,0,0,0,[4.18043974]
0,0,0,0,0,[4.1340001]
0,0,0,0,0,[5.99050028]
0,0,0,0,0,[3.11561955]
0,0,0,0,0,[6.18823847]
0,0,0,0,0,[5.24138565]
0,0,0,0,0,[5.00339825]
0,0,0,0,0,[6.0516003]
0,0,0,0,0,[5.04774337]
0,0,0,0,0,[5.30010565]
0,0,0,0,0,[5.36924767]
0,0,0,0,0,[6.10922521]
0,0,0,0,0,[6.25065388]
0,0,0,0,0,[5.5095169]
0,0,0,0,0,[4.11618576]
0,0,0,0,0,[5.5990035]
0,0,0,0,0,[5.23919232]
0,0,0,0,0,[4.04148647]
0,0,0,0,0,[4.66060821]
0,0,0,0,0,[5.22251447]
