C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,0.0001,0.3451071928572286
0.0001,10.0,0.0001,0.34294884896564826
0.0001,10.0,0.001,0.3390415982079426
0.0001,10.0,0.01,0.3389918368411069
0.0001,10.0,0.01,0.3385681227023366
0.0001,10.0,0.001,0.3560889389712918
0.0001,10.0,100.0,0.35678776743631224
0.0001,10.0,100.0,0.35776895713108686
0.0001,1.0,0.01,0.35765487975634647
0.0001,10.0,0.001,0.35863397464540414
0.0001,10.0,100.0,0.343738942206905
0.0001,10.0,0.001,0.3516170874301041
0.0001,10.0,1.0,0.34192265896715013
0.0001,1.0,0.0001,0.3529123910304259
0.0001,10.0,0.0001,0.3488702832618302
0.0001,10.0,0.0001,0.3651888247096175
0.0001,1.0,0.0001,0.3432699083558239
0.0001,10.0,0.01,0.34231803894524965
0.0001,10.0,0.001,0.3406468903725867
0.0001,10.0,0.01,0.34842583448978387
0.0001,10.0,0.0001,0.34046095809907156
0.0001,10.0,100.0,0.34006007222841456
0.0001,10.0,100.0,0.3430890751096653
0.0001,10.0,100.0,0.36864661137615967
0.0001,10.0,100.0,0.3436743394426854
0.0001,10.0,100.0,0.3519744153149234
0.0001,10.0,0.0001,0.34101769629991874
0.0001,10.0,0.001,0.3382163106948363
0.0001,10.0,0.0001,0.34980556210182273
0.0001,10.0,0.1,0.3397184676726799
0.0001,10.0,1.0,0.3498664327182861
0.0001,10.0,0.001,0.3438062079342812
0.0001,10.0,0.01,0.3676008638361538
0.0001,10.0,100.0,0.35479531420265653
0.0001,10.0,0.001,0.34454203889229645
0.0001,10.0,0.0001,0.3635948139511952
0.0001,1.0,0.1,0.347345968389244
0.0001,10.0,100.0,0.34784766776871046
0.0001,1.0,0.001,0.33993907324537265
0.0001,1.0,0.01,0.3504655247511978
