C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,1.0,0.18210448342454857
0.0001,1.0,1.0,0.18154344244241172
0.0001,1.0,1.0,0.18205400159811136
0.0001,1.0,0.1,0.18145057688641253
0.0001,1.0,0.1,0.1813182165785352
0.0001,1.0,1.0,0.1950625582048556
0.0001,1.0,1.0,0.1832978318618401
0.0001,1.0,0.1,0.1842450277012142
0.0001,1.0,1.0,0.1849035664034886
0.0001,1.0,0.1,0.18371708108551285
0.0001,1.0,0.0001,0.18382819801231276
0.0001,1.0,1.0,0.18283722043390124
0.0001,1.0,0.1,0.18297243041772468
0.0001,1.0,0.001,0.1824792913122127
0.0001,1.0,0.1,0.181578461181795
0.0001,1.0,1.0,0.18616048648785302
0.0001,1.0,0.1,0.19573301421419015
0.0001,1.0,0.001,0.1776455905282538
0.0001,1.0,0.1,0.18019154948184832
0.0001,1.0,1.0,0.18140640253382945
0.0001,1.0,1.0,0.18196991352591443
0.0001,1.0,1.0,0.18157711728215678
0.0001,1.0,1.0,0.1848213260118367
0.0001,1.0,1.0,0.18187526613957336
0.0001,1.0,0.1,0.18796255587922023
0.0001,1.0,0.1,0.18134751650180328
0.0001,1.0,0.1,0.1800426725294837
0.0001,1.0,0.1,0.17962835404491878
0.0001,1.0,1.0,0.18077539175955257
0.0001,1.0,1.0,0.17376230372427648
0.0001,1.0,0.0001,0.18273533854255056
0.0001,1.0,1.0,0.18440450070818337
0.0001,1.0,0.01,0.18273215231806234
0.0001,1.0,0.1,0.18234261091926693
0.0001,1.0,1.0,0.18495988952159823
0.0001,1.0,1.0,0.18966327824205106
0.0001,1.0,0.1,0.1837067752987464
0.0001,10.0,1.0,0.18047376392610018
0.0001,1.0,0.001,0.1793713866264592
0.0001,1.0,0.1,0.1840651923311386
