Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.37069444]
0,0,0,0,0,[3.37183935]
0,0,0,0,0,[3.37940134]
0,0,0,0,0,[3.31854189]
0,0,0,0,0,[3.33887147]
0,0,0,0,0,[3.36982834]
0,0,0,0,0,[3.43017614]
0,0,0,0,0,[3.38050722]
0,0,0,0,0,[3.43822994]
0,0,0,0,0,[3.36828029]
0,0,0,0,0,[3.44424714]
0,0,0,0,0,[3.39475713]
0,0,0,0,0,[3.42968109]
0,0,0,0,0,[3.44599647]
0,0,0,0,0,[3.30278408]
0,0,0,0,0,[3.3790551]
0,0,0,0,0,[3.58411583]
0,0,0,0,0,[3.59334312]
0,0,0,0,0,[3.61747935]
0,0,0,0,0,[3.41779538]
0,0,0,0,0,[3.35612313]
0,0,0,0,0,[3.31674395]
0,0,0,0,0,[3.44703962]
0,0,0,0,0,[3.40606037]
0,0,0,0,0,[3.45539413]
0,0,0,0,0,[3.42955747]
0,0,0,0,0,[3.56574153]
0,0,0,0,0,[3.54606564]
0,0,0,0,0,[3.50094275]
0,0,0,0,0,[3.58192285]
0,0,0,0,0,[3.41322248]
0,0,0,0,0,[3.35344897]
0,0,0,0,0,[3.42812663]
0,0,0,0,0,[3.37593312]
0,0,0,0,0,[3.43699808]
0,0,0,0,0,[3.47044436]
0,0,0,0,0,[3.47195752]
0,0,0,0,0,[3.52332258]
0,0,0,0,0,[3.49608282]
0,0,0,0,0,[3.51712464]
