Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.00409018]
0,0,0,0,0,[-0.40554534]
0,0,0,0,0,[-0.26529158]
0,0,0,0,0,[-0.50738028]
0,0,0,0,0,[-0.25136184]
0,0,0,0,0,[0.83655097]
0,0,0,0,0,[0.6291225]
0,0,0,0,0,[0.09675129]
0,0,0,0,0,[0.25762371]
0,0,0,0,0,[0.19597206]
0,0,0,0,0,[-0.16018215]
0,0,0,0,0,[-0.17070841]
0,0,0,0,0,[-0.23397933]
0,0,0,0,0,[-0.29408803]
0,0,0,0,0,[-0.44900621]
0,0,0,0,0,[0.47064502]
0,0,0,0,0,[0.49974015]
0,0,0,0,0,[0.56575356]
0,0,0,0,0,[0.52135332]
0,0,0,0,0,[0.14748488]
0,0,0,0,0,[-0.44395662]
0,0,0,0,0,[-0.24150155]
0,0,0,0,0,[-0.03720613]
0,0,0,0,0,[-0.17951912]
0,0,0,0,0,[-0.23221425]
0,0,0,0,0,[0.12571424]
0,0,0,0,0,[0.14733832]
0,0,0,0,0,[0.50191213]
0,0,0,0,0,[0.64948133]
0,0,0,0,0,[0.59655656]
0,0,0,0,0,[-0.02972478]
0,0,0,0,0,[0.23443059]
0,0,0,0,0,[0.22538771]
0,0,0,0,0,[-0.2673831]
0,0,0,0,0,[-0.25759775]
0,0,0,0,0,[0.59549311]
0,0,0,0,0,[0.30576285]
0,0,0,0,0,[0.41361744]
0,0,0,0,0,[0.08396743]
0,0,0,0,0,[0.04035594]
