Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.03336508]
0,0,0,0,0,[1.04231275]
0,0,0,0,0,[1.06561374]
0,0,0,0,0,[0.87579786]
0,0,0,0,0,[0.89986232]
0,0,0,0,0,[0.85924098]
0,0,0,0,0,[1.81408685]
0,0,0,0,0,[1.7074747]
0,0,0,0,0,[1.81858705]
0,0,0,0,0,[1.33646585]
0,0,0,0,0,[2.08542922]
0,0,0,0,0,[0.98373094]
0,0,0,0,0,[1.32660552]
0,0,0,0,0,[1.56898755]
0,0,0,0,0,[0.80509817]
0,0,0,0,0,[1.2503172]
0,0,0,0,0,[2.43956723]
0,0,0,0,0,[2.93660813]
0,0,0,0,0,[2.61222362]
0,0,0,0,0,[1.39735175]
0,0,0,0,0,[1.09557379]
0,0,0,0,0,[1.59073683]
0,0,0,0,0,[1.56892419]
0,0,0,0,0,[0.5961863]
0,0,0,0,0,[1.95017164]
0,0,0,0,0,[1.0517882]
0,0,0,0,0,[2.45106408]
0,0,0,0,0,[1.96553589]
0,0,0,0,0,[2.45678983]
0,0,0,0,0,[2.78089807]
0,0,0,0,0,[0.99845723]
0,0,0,0,0,[1.39882714]
0,0,0,0,0,[0.94701133]
0,0,0,0,0,[1.29261902]
0,0,0,0,0,[1.86512287]
0,0,0,0,0,[1.65889421]
0,0,0,0,0,[2.07781206]
0,0,0,0,0,[2.73805655]
0,0,0,0,0,[2.32898912]
0,0,0,0,0,[2.00169248]
