C,Epsilon,Omega,Kernel_alignment
0.0001,10000.0,0.0001,0.9260157631964328
0.0001,10.0,0.0001,0.9294489485517275
0.0001,10.0,0.0001,0.9318415400843434
0.0001,10.0,0.0001,0.9336847434392952
0.0001,10.0,0.0001,0.9223423843636699
0.1,10.0,0.0001,0.9313702081313268
0.1,1000.0,0.0001,0.9336957719495165
0.1,1000.0,0.0001,0.9225301515207182
0.0001,10.0,0.0001,0.9233958652827656
0.0001,100.0,0.0001,0.9229010986910865
