C,Epsilon,Omega,Kernel_alignment
0.01,100.0,0.0001,0.8846587926682387
0.0001,10.0,0.0001,0.8933416249547645
0.01,100.0,0.1,0.9007224757174872
0.01,100.0,1.0,0.9039129623370611
0.1,100.0,0.001,0.886052234055834
0.01,100.0,0.001,0.8980914593222442
0.1,10.0,1.0,0.8870218596108644
0.01,100.0,1.0,0.8828264118257177
0.001,100.0,10.0,0.8890476560603544
0.01,100.0,0.1,0.8969920387257414
