C,Epsilon,Omega,Kernel_alignment
0.001,10.0,10.0,0.44463072380082236
0.1,1.0,10.0,0.4314133780374556
0.1,1.0,100.0,0.4263116517903356
0.1,1.0,100.0,0.435472599545392
0.1,1.0,100.0,0.4259081654388476
0.0001,10.0,1000.0,0.4329827608937942
0.0001,10.0,1000.0,0.43967564351937666
0.0001,10.0,100.0,0.4397979022039623
0.1,1.0,100.0,0.44083622370065545
0.1,1.0,1000.0,0.4519587857276664
0.0001,10.0,10.0,0.4362681253717016
0.0001,10.0,100.0,0.44001378646688183
0.1,10.0,1000.0,0.42890636895548806
0.1,1.0,1000.0,0.431923901335225
0.01,10.0,1000.0,0.43572834565455243
0.0001,1.0,100.0,0.45273145356358835
0.1,10.0,1000.0,0.4406575693830586
0.01,10.0,1000.0,0.43248654037455053
0.0001,10.0,1000.0,0.43420475279519943
0.01,10.0,1000.0,0.43990845578402915
0.1,1.0,1000.0,0.43636622258130736
0.1,10.0,1000.0,0.43709420228737483
0.1,10.0,1000.0,0.43286114190422165
0.0001,1.0,1000.0,0.44342488411630193
0.01,10.0,1000.0,0.43186559927342155
0.01,10.0,1000.0,0.4374711561285522
0.1,10.0,1000.0,0.43362256977667085
0.1,10.0,1000.0,0.43316120912747214
0.01,10.0,1000.0,0.43431136140035786
0.0001,10.0,1000.0,0.4321390477734019
0.0001,10.0,1000.0,0.44673777733363623
0.1,10.0,0.0001,0.44393771619578953
0.1,1.0,1000.0,0.44554974779564
0.01,1.0,0.01,0.4593460218723513
0.01,1.0,0.001,0.45386915601925065
0.1,1.0,1000.0,0.4351281004103405
0.1,1.0,1000.0,0.4348544979346675
0.1,10.0,1000.0,0.4382633817572692
0.1,1.0,1000.0,0.43661421565754716
0.1,1.0,1000.0,0.43856022834709
