Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-1.26366947]
0,0,0,0,0,[-1.06566396]
0,0,0,0,0,[-0.96954476]
0,0,0,0,0,[-1.254867]
0,0,0,0,0,[-1.3010995]
0,0,0,0,0,[-1.2527684]
0,0,0,0,0,[-1.21907726]
0,0,0,0,0,[-1.24419913]
0,0,0,0,0,[-1.27215185]
0,0,0,0,0,[-1.13390169]
0,0,0,0,0,[-0.02982713]
0,0,0,0,0,[-0.39353419]
0,0,0,0,0,[-0.40434044]
0,0,0,0,0,[-0.49293231]
0,0,0,0,0,[-0.31528048]
0,0,0,0,0,[-0.16346084]
0,0,0,0,0,[-0.38717474]
0,0,0,0,0,[-0.14679349]
0,0,0,0,0,[-0.13316304]
0,0,0,0,0,[-0.09451877]
0,0,0,0,0,[-0.01375922]
0,0,0,0,0,[0.40796863]
0,0,0,0,0,[0.05283915]
0,0,0,0,0,[0.60413765]
0,0,0,0,0,[0.13826489]
0,0,0,0,0,[0.34785292]
0,0,0,0,0,[0.1894206]
0,0,0,0,0,[-0.96493209]
0,0,0,0,0,[-0.13715068]
0,0,0,0,0,[-0.58721367]
0,0,0,0,0,[0.20738395]
0,0,0,0,0,[0.65508592]
0,0,0,0,0,[0.11005737]
0,0,0,0,0,[0.14085046]
0,0,0,0,0,[0.40300774]
0,0,0,0,0,[0.24310404]
0,0,0,0,0,[0.70741836]
0,0,0,0,0,[0.48951677]
0,0,0,0,0,[0.33861693]
0,0,0,0,0,[0.40615674]
