C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,0.0001,0.9183198590949931
0.1,10.0,100.0,0.913412617054052
0.1,10.0,0.001,0.9082164575194297
0.0001,100.0,10000.0,0.9080724935613721
0.1,10.0,0.001,0.913430021788298
0.1,10.0,10.0,0.9089311439804878
0.1,10.0,0.001,0.9079754397227989
0.0001,10.0,0.001,0.9129380347050581
0.0001,10.0,0.0001,0.9101107526559303
0.0001,10.0,10000.0,0.9109330159884912
