C,Epsilon,Omega,Kernel_alignment
0.01,10.0,100.0,0.8924107631270621
0.0001,10.0,100.0,0.8880354919395181
0.0001,100.0,100.0,0.8902947883084938
0.0001,100.0,10.0,0.894897000778812
0.1,10.0,0.001,0.8937014529112378
0.0001,100.0,100.0,0.8847700134362765
0.0001,10.0,100.0,0.891922490591311
0.0001,100.0,100.0,0.879457578289245
0.01,10.0,1.0,0.8990636486327258
0.0001,10.0,0.1,0.8955486153796249
