C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10000.0,0.9480981031640962
0.0001,10.0,100.0,0.9515358348346717
0.01,1.0,10.0,0.948857676415243
0.0001,1.0,100.0,0.9455708496411718
0.01,10.0,10000.0,0.9473216757733851
0.01,1.0,10000.0,0.9494810598204148
0.1,10.0,100.0,0.9522811523237802
0.01,1.0,100.0,0.950313503226893
0.1,10.0,10.0,0.9486881162571015
0.1,10.0,10000.0,0.9497684908971881
