C,Epsilon,Omega,Kernel_alignment
0.0001,100.0,10000.0,0.8007301071602454
0.001,100.0,10000.0,0.8083857394656401
0.1,10.0,0.0001,0.7912209614680502
0.0001,10.0,0.01,0.8070083894275808
0.1,10.0,0.0001,0.8130238862206879
0.1,100.0,10000.0,0.7989975598341427
0.1,10.0,0.001,0.7962016536334899
0.1,100.0,0.001,0.7915444253453076
0.1,100.0,0.001,0.798177608157518
0.1,100.0,0.0001,0.805862526269903
