C,Epsilon,Omega,Kernel_alignment
0.1,1000.0,0.0001,0.7411283339041633
0.0001,100.0,0.0001,0.7324264893661765
0.0001,10.0,0.0001,0.7263919562609588
0.1,10000.0,0.0001,0.7241839840124965
0.1,1000.0,0.0001,0.729131571900547
0.1,100.0,0.0001,0.7288586138003023
0.1,100.0,0.0001,0.7175463590607248
0.1,10.0,0.0001,0.7230768862995787
0.0001,10.0,0.0001,0.71229548716108
0.1,10000.0,0.0001,0.7479379965164378
