Rold,Rnew,RMSE,CVrmse,MAE
-0.059585860170004556,-0.37623599016465326,0.24227561811945117,6.869332869817872,0.1623265190276305
-0.13957817696261632,-0.3811769029979326,0.20533879655098702,5.92467582146551,0.1386833768128194
0.07749195582155566,-1.5639949899709098,0.1677705491881729,4.862321154701422,0.10305535572444996
-0.32497446657967055,-0.09052793324396546,0.4017817183948422,10.954477157472992,0.25603099531339807
-0.5635268343786264,-0.8475894181958563,0.11889160062830607,3.5039910052363714,0.08840214497435445
0.011463473559374049,0.13311293017081982,0.3387664190762376,9.827144917883746,0.22209166208596015
-0.09856635222365173,0.12359286898370014,0.20558889738006297,5.863026246931063,0.13969760577359164
-0.5164273636953387,-25.79030553245269,0.45548660923018053,13.429116666868673,0.2600202692471159
-0.06755256973290447,0.09883662958424744,0.3827417135152797,10.70310782132918,0.23619757588303403
-0.13937228521542266,-0.10693083873736753,0.18374072220347576,5.3041071399677175,0.11974646398096966
