Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.29710263]
0,0,0,0,0,[-0.44221738]
0,0,0,0,0,[-0.37788299]
0,0,0,0,0,[-0.34014722]
0,0,0,0,0,[-0.40724175]
0,0,0,0,0,[0.36866038]
0,0,0,0,0,[0.20985736]
0,0,0,0,0,[0.28616535]
0,0,0,0,0,[0.12214199]
0,0,0,0,0,[-0.21122393]
0,0,0,0,0,[-0.17336259]
0,0,0,0,0,[-0.24754827]
0,0,0,0,0,[-0.29083953]
0,0,0,0,0,[-0.30575496]
0,0,0,0,0,[-0.31238118]
0,0,0,0,0,[0.46573889]
0,0,0,0,0,[0.88306345]
0,0,0,0,0,[0.71901609]
0,0,0,0,0,[0.54036755]
0,0,0,0,0,[0.92356036]
0,0,0,0,0,[-0.30861458]
0,0,0,0,0,[-0.28789476]
0,0,0,0,0,[-0.20314134]
0,0,0,0,0,[-0.24178007]
0,0,0,0,0,[-0.17821893]
0,0,0,0,0,[1.08025517]
0,0,0,0,0,[0.90474871]
0,0,0,0,0,[0.74592716]
0,0,0,0,0,[0.57005781]
0,0,0,0,0,[0.84803866]
0,0,0,0,0,[-0.14441089]
0,0,0,0,0,[0.09063595]
0,0,0,0,0,[-0.05288807]
0,0,0,0,0,[-0.3165296]
0,0,0,0,0,[-0.23967401]
0,0,0,0,0,[0.77649123]
0,0,0,0,0,[1.16470216]
0,0,0,0,0,[0.78686865]
0,0,0,0,0,[1.21833062]
0,0,0,0,0,[1.11739218]
