0.6290165399036927,0.3709734929855185,9.967110788915042e-06
0.6293703364216964,0.37062950124677335,1.6233153033304998e-07
0.6224303102850103,0.3775580016304738,1.168808451582692e-05
0.6310040580442335,0.3689957843031636,1.576526029442235e-07
0.6257889574441294,0.3742108369248526,2.0563101806161705e-07
0.8215769167715204,0.17842226570078032,8.175276991579666e-07
0.6321888621381617,0.36780673556040866,4.402301429470755e-06
0.6450427263248572,0.3549481875880097,9.08608713305231e-06
0.6362705293465276,0.3637190236064575,1.0447047014725836e-05
0.6527216380267249,0.34727197320089226,6.388772382896104e-06
0.6501305570520163,0.34986920559660506,2.3735137862725083e-07
0.6255560255530712,0.37443413133346476,9.84311346397006e-06
0.6398417366461835,0.3601580896957537,1.7365806276023234e-07
0.6285500110729333,0.3714498403593487,1.485677179591679e-07
0.6327143353356892,0.3672725442802119,1.3120384098867487e-05
0.4513161320226898,0.5486738181838018,1.0049793508569709e-05
0.4602920902836959,0.36614675411888814,0.17356115559741594
0.5944998320901203,0.3470836752362308,0.05841649267364903
0.607723940364573,0.37321657618794407,0.01905948344748286
0.6221989071227886,0.3778009373769739,1.555002375705708e-07
0.6270913621495323,0.37290846947225254,1.6837821511122357e-07
0.6391508665328792,0.36083589064849725,1.3242818623336419e-05
0.6537136751228977,0.3462861741045063,1.5077259596179613e-07
0.6317982205249367,0.3682016228272013,1.5664786210395828e-07
0.6354529613834959,0.36454689095616377,1.4766034022573426e-07
0.608531421854109,0.3914609135990455,7.664546845511649e-06
0.6310369023929893,0.3689630328292078,6.477780311972801e-08
0.6362845800366972,0.3592008319296059,0.0045145880336969054
0.632828524322082,0.36654089906531906,0.0006305766125989439
0.5374757441863021,0.36393146650831043,0.09859278930538745
0.6305580016113655,0.3694418491481639,1.4924047058923632e-07
0.6455647056724011,0.35443511210415024,1.8222344865859203e-07
0.6327331463631074,0.3672666935727103,1.600641823514597e-07
0.6268934089169913,0.3731063653643692,2.2571863954802796e-07
0.6287702619251836,0.37122941766320966,3.204116067173198e-07
0.5600698072226062,0.27366923796483267,0.16626095481256106
0.6302557957959543,0.3697439901620623,2.1404198370770248e-07
0.660219974944029,0.33977964587535037,3.791806207137741e-07
0.6447298779574036,0.35527002958907494,9.245352161334787e-08
0.6391873162630362,0.36081240560021516,2.781367486874411e-07
