Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.19098784]
0,0,0,0,0,[-0.10561318]
0,0,0,0,0,[-0.41531021]
0,0,0,0,0,[-0.42384122]
0,0,0,0,0,[-0.08363472]
0,0,0,0,0,[-0.0349239]
0,0,0,0,0,[0.32843575]
0,0,0,0,0,[0.11003169]
0,0,0,0,0,[0.14464316]
0,0,0,0,0,[-0.17996742]
0,0,0,0,0,[-0.05130104]
0,0,0,0,0,[-0.02718166]
0,0,0,0,0,[-0.17221819]
0,0,0,0,0,[-0.1146969]
0,0,0,0,0,[-0.30433697]
0,0,0,0,0,[0.32775858]
0,0,0,0,0,[0.58247208]
0,0,0,0,0,[0.61979331]
0,0,0,0,0,[0.62813069]
0,0,0,0,0,[0.78430021]
0,0,0,0,0,[-0.43398647]
0,0,0,0,0,[-0.15031063]
0,0,0,0,0,[-0.16842246]
0,0,0,0,0,[0.0352653]
0,0,0,0,0,[0.01175873]
0,0,0,0,0,[0.70155802]
0,0,0,0,0,[0.7366969]
0,0,0,0,0,[0.66103923]
0,0,0,0,0,[0.48831599]
0,0,0,0,0,[0.74991716]
0,0,0,0,0,[-0.21298562]
0,0,0,0,0,[-0.19635243]
0,0,0,0,0,[0.46278963]
0,0,0,0,0,[0.04383374]
0,0,0,0,0,[-0.03277773]
0,0,0,0,0,[0.68240266]
0,0,0,0,0,[0.87139924]
0,0,0,0,0,[0.78045758]
0,0,0,0,0,[0.99290492]
0,0,0,0,0,[0.90269264]
