C,Epsilon,Omega,Kernel_alignment
0.1,0.01,0.0001,0.6888337190466751
0.0001,0.01,10000.0,0.685696093088527
0.1,1.0,0.001,0.7252496404198233
0.0001,10.0,0.001,0.6920490549189462
0.1,10.0,0.1,0.6881691614811892
0.0001,0.01,10.0,0.711947562938319
0.01,10.0,10000.0,0.6800871967164493
0.0001,10.0,0.1,0.6990920967394272
0.0001,0.01,0.0001,0.6646703717318957
0.0001,0.01,10000.0,0.6814465490470281
