Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[78.36816663]
0,0,0,0,0,[84.79697462]
0,0,0,0,0,[84.99440098]
0,0,0,0,0,[89.60880419]
0,0,0,0,0,[84.99444207]
0,0,0,0,0,[72.67056898]
0,0,0,0,0,[102.60728687]
0,0,0,0,0,[82.86934126]
0,0,0,0,0,[88.12837479]
0,0,0,0,0,[86.65273452]
0,0,0,0,0,[93.30380038]
0,0,0,0,0,[101.57705349]
0,0,0,0,0,[99.81005783]
0,0,0,0,0,[111.3542069]
0,0,0,0,0,[83.78404236]
0,0,0,0,0,[91.10081097]
0,0,0,0,0,[104.83041198]
0,0,0,0,0,[109.06915223]
0,0,0,0,0,[109.55908553]
0,0,0,0,0,[83.70569877]
0,0,0,0,0,[89.98526057]
0,0,0,0,0,[92.48108454]
0,0,0,0,0,[100.04899962]
0,0,0,0,0,[93.39687221]
0,0,0,0,0,[95.70650524]
0,0,0,0,0,[107.71931453]
0,0,0,0,0,[100.64345162]
0,0,0,0,0,[112.95347565]
0,0,0,0,0,[276.45101005]
0,0,0,0,0,[103.72625628]
0,0,0,0,0,[106.05039636]
0,0,0,0,0,[93.5530721]
0,0,0,0,0,[102.54133824]
0,0,0,0,0,[95.97210768]
0,0,0,0,0,[95.07945539]
0,0,0,0,0,[98.93972728]
0,0,0,0,0,[109.39740328]
0,0,0,0,0,[100.30775158]
0,0,0,0,0,[105.89432149]
0,0,0,0,0,[104.82854838]
